batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_03,peak_03_freq_mhz,peak_03_raw,peak_03_spike_sig,peak_04,peak_04_freq_mhz,peak_04_raw,peak_04_spike_sig,pk1_z_minus,pk1_z_plus,pk1_lockin_signal,pk1_delta_f_mhz,pk1_peak_shift_kHz,pk1_f0_mhz,pk1_f_new_mhz,pk1_B_shift_uT,pk2_z_minus,pk2_z_plus,pk2_lockin_signal,pk2_delta_f_mhz,pk2_peak_shift_kHz,pk2_f0_mhz,pk2_f_new_mhz,pk2_B_shift_uT,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
249,0,4.33405072952155,1787090041.911417,0.017038374906405807,1793.6088433159719,2794.0895817609085,1793.6088433159719,False,1796.9424262152777,2800.0895794720896,1796.9424262152777,False,1797.6640543619792,2944.8173197317374,1797.6640543619792,False,1800.7324652777777,2950.8173174429194,1800.7324652777777,False,0.9497333036743262,0.951498468198257,0.001765164523930829,-0.004825755677909632,-4.8257556779096324,2797.1459848103937,2797.141159054716,-0.17220081636845674,0.9518805773110356,0.953505330694111,0.001624753383075439,0.039140938045642455,39.14093804564246,2947.8450790264806,2947.884219964526,1.396693478648389,0.9497333036743262,0.951498468198257,0.001765164523930829,-0.004825755677909632,-4.8257556779096324,2797.141159054716,-0.17220081636845674
250,0,4.351071541546844,1787090041.9283562,0.016860583098605275,1795.2920789930558,2794.0895817609085,1795.2920789930558,False,1796.12236328125,2800.0895794720896,1796.12236328125,False,1797.8512315538196,2944.8173197317374,1797.8512315538196,False,1800.6230848524306,2950.8173174429194,1800.6230848524306,False,0.9506245933144374,0.9510642369095023,0.0004396435950648758,0.043816908538362474,43.816908538362476,2797.1459848103937,2797.189801718932,1.5635494054511303,0.9519796894521478,0.9534474126964888,0.0014677232443409682,0.04496669219332418,44.96669219332418,2947.8450790264806,2947.8900457186737,1.6045779400986362,0.9506245933144374,0.9510642369095023,0.0004396435950648758,0.043816908538362474,43.816908538362476,2797.189801718932,1.5635494054511303
251,0,4.368966562557034,1787090041.9472,0.018763459054753184,1793.9046929253473,2794.0895817609085,1793.9046929253473,False,1800.808837890625,2800.0895794720896,1800.808837890625,False,1797.0564100477434,2944.8173197317374,1797.0564100477434,False,1806.485053168403,2950.8173174429194,1806.485053168403,False,0.9498899589160473,0.953545770734413,0.0036558118183657173,-0.07420687180504695,-74.20687180504696,2797.1459848103937,2797.0717779385886,-2.6479757281275673,0.9515588237446608,0.9565513818564926,0.004992558111831746,-0.08580324480520819,-85.8032448052082,2947.8450790264806,2947.7592757816756,-3.061777219711968,0.9498899589160473,0.953545770734413,0.0036558118183657173,-0.07420687180504695,-74.20687180504696,2797.0717779385886,-2.6479757281275673
252,0,4.38765675004106,1787090041.9657369,0.018452749820426106,1798.391037326389,2794.0895817609085,1798.391037326389,False,1802.1458550347222,2800.0895794720896,1802.1458550347222,False,1804.4967095269099,2944.8173197317374,1804.4967095269099,False,1805.0276041666668,2950.8173174429194,1805.0276041666668,False,0.9522655218518015,0.9542537342985227,0.001988212446721205,-0.01301094911858328,-13.01094911858328,2797.1459848103937,2797.132973861275,-0.4642788009771367,0.9554985345857443,0.9557796484540207,0.00028111386827645024,0.08898941642956268,88.98941642956268,2947.8450790264806,2947.9340684429103,3.1754716111034353,0.9522655218518015,0.9542537342985227,0.001988212446721205,-0.01301094911858328,-13.01094911858328,2797.132973861275,-0.4642788009771367
253,0,4.407518187537789,1787090041.986968,0.02110162517055869,1792.1398898654516,2794.0895817609085,1792.1398898654516,False,1794.9594292534719,2800.0895794720896,1794.9594292534719,False,1794.6640869140624,2944.8173197317374,1794.6640869140624,False,1801.136181640625,2950.8173174429194,1801.136181640625,False,0.9489554785544817,0.950448452046335,0.0014929734918532889,0.005162843285484985,5.162843285484985,2797.1459848103937,2797.1511476536793,0.18422934932504229,0.9502920654089878,0.9537191024294942,0.003427037020506396,-0.027723050362446735,-27.723050362446735,2947.8450790264806,2947.817355976118,-0.9892610035129437,0.9489554785544817,0.950448452046335,0.0014929734918532889,0.005162843285484985,5.162843285484985,2797.1511476536793,0.18422934932504229
254,0,4.428063875064254,1787090042.006759,0.0196733339689672,1793.5552815755207,2794.0895817609085,1793.5552815755207,False,1795.107345920139,2800.0895794720896,1795.107345920139,False,1796.4201741536458,2944.8173197317374,1796.4201741536458,False,1803.0082058376738,2950.8173174429194,1803.0082058376738,False,0.9497049422125176,0.9505267753580346,0.0008218331455170924,0.029791692063266595,29.791692063266595,2797.1459848103937,2797.1757765024568,1.0630777927229016,0.9512219306590423,0.9547103574246104,0.0034884267655681533,-0.030000584884169398,-30.0005848841694,2947.8450790264806,2947.8150784415966,-1.0705318614105552,0.9497049422125176,0.9505267753580346,0.0008218331455170924,0.029791692063266595,29.791692063266595,2797.1757765024568,1.0630777927229016
255,0,4.447248624986969,1787090042.025355,0.018502915976569057,1798.5900200737851,2794.0895817609085,1798.5900200737851,False,1797.7540961371528,2800.0895794720896,1797.7540961371528,False,1792.8079644097222,2944.8173197317374,1792.8079644097222,False,1805.4002251519094,2950.8173174429194,1805.4002251519094,False,0.9523708851492466,0.9519282553055565,-0.00044262984369014546,0.07619371202272014,76.19371202272015,2797.1459848103937,2797.2221785224165,2.7188735377790514,0.9493092305146125,0.9559769548849361,0.006667724370323591,-0.14795123026274787,-147.95123026274786,2947.8450790264806,2947.697127796218,-5.27944726886768,0.9523708851492466,0.9519282553055565,-0.00044262984369014546,0.07619371202272014,76.19371202272015,2797.2221785224165,2.7188735377790514
256,0,4.466030771029182,1787090042.044308,0.018862541997805238,1797.138121202257,2794.0895817609085,1797.138121202257,False,1794.3956705729165,2800.0895794720896,1794.3956705729165,False,1794.8710123697915,2944.8173197317374,1794.8710123697915,False,1799.3469970703125,2950.8173174429194,1799.3469970703125,False,0.9516020905946279,0.9501499363492507,-0.0014521542453771463,0.11324024627201812,113.24024627201811,2797.1459848103937,2797.259225056666,4.040830940337501,0.9504016344476421,0.9527717118213477,0.002370077373705537,0.011489721758288926,11.489721758288926,2947.8450790264806,2947.8565687482387,0.4099957806982917,0.9516020905946279,0.9501499363492507,-0.0014521542453771463,0.11324024627201812,113.24024627201811,2797.259225056666,4.040830940337501
257,0,4.485073416610248,1787090042.063513,0.019070666981860995,1793.6396837022571,2794.0895817609085,1793.6396837022571,False,1792.1126030815972,2800.0895794720896,1792.1126030815972,False,1790.3731472439238,2944.8173197317374,1790.3731472439238,False,1798.422303602431,2950.8173174429194,1798.422303602431,False,0.9497496339584137,0.948941029937397,-0.0008086040210166789,0.08962387267265529,89.62387267265528,2797.1459848103937,2797.2356086830664,3.1981113571458493,0.9480199711761931,0.9522820776486518,0.0042621064724587265,-0.058703786688101264,-58.70378668810127,2947.8450790264806,2947.7863752397925,-2.094768294608238,0.9497496339584137,0.948941029937397,-0.0008086040210166789,0.08962387267265529,89.62387267265528,2797.2356086830664,3.1981113571458493
258,0,4.504340896033682,1787090042.082774,0.019137208117172122,1795.8415011935765,2794.0895817609085,1795.8415011935765,False,1801.1142442491316,2800.0895794720896,1801.1142442491316,False,1793.6347140842013,2944.8173197317374,1793.6347140842013,False,1803.0986111111113,2950.8173174429194,1803.0986111111113,False,0.9509155177060945,0.9537074863676228,0.00279196866152831,-0.04250640469170134,-42.50640469170134,2797.1459848103937,2797.103478405702,-1.5167857797495483,0.9497470024973838,0.9547582278949927,0.005011225397608898,-0.08649579349948205,-86.49579349948205,2947.8450790264806,2947.758583232981,-3.0864899193363566,0.9509155177060945,0.9537074863676228,0.00279196866152831,-0.04250640469170134,-42.50640469170134,2797.103478405702,-1.5167857797495483
259,0,4.523229104466736,1787090042.101287,0.018383624963462353,1789.554554578993,2794.0895817609085,1789.554554578993,False,1793.8681396484376,2800.0895794720896,1793.8681396484376,False,1788.5393446180556,2944.8173197317374,1788.5393446180556,False,1798.3423204210073,2950.8173174429194,1798.3423204210073,False,0.9475865184092057,0.9498706036008855,0.0022840851916797744,-0.023868596304946078,-23.868596304946077,2797.1459848103937,2797.1221162140887,-0.8517198224716699,0.9470489548742592,0.9522397257772195,0.005190770902960273,-0.09315685857226462,-93.15685857226462,2947.8450790264806,2947.751922167908,-3.324181364982323,0.9475865184092057,0.9498706036008855,0.0022840851916797744,-0.023868596304946078,-23.868596304946077,2797.1221162140887,-0.8517198224716699
260,0,4.542304812464863,1787090042.1209111,0.01951395906507969,1792.751147460937,2794.0895817609085,1792.751147460937,False,1796.0445882161462,2800.0895794720896,1796.0445882161462,False,1788.8106146918403,2944.8173197317374,1788.8106146918403,False,1797.1447265625,2950.8173174429194,1797.1447265625,False,0.9492791453883735,0.9510230542571085,0.001743908868734989,-0.0040457365353430376,-4.045736535343037,2797.1459848103937,2797.1419390738583,-0.1443668475357921,0.9471925950131466,0.9516055881970337,0.004412993183887104,-0.06430162218654856,-64.30162218654856,2947.8450790264806,2947.780777404294,-2.2945197754263686,0.9492791453883735,0.9510230542571085,0.001743908868734989,-0.0040457365353430376,-4.045736535343037,2797.1419390738583,-0.1443668475357921
261,0,4.561676854034886,1787090042.14012,0.019058458041399717,1797.704958767361,2794.0895817609085,1797.704958767361,False,1796.9162245008683,2800.0895794720896,1796.9162245008683,False,1796.2210503472222,2944.8173197317374,1796.2210503472222,False,1800.646769205729,2950.8173174429194,1800.646769205729,False,0.9519022365909855,0.9514845941359827,-0.00041764245500275354,0.07527674939233592,75.27674939233592,2797.1459848103937,2797.221261559786,2.6861529186531516,0.951116492669472,0.9534599537916041,0.002343461122132129,0.012477173843915109,12.477173843915109,2947.8450790264806,2947.8575562003243,0.4452317243760744,0.9519022365909855,0.9514845941359827,-0.00041764245500275354,0.07527674939233592,75.27674939233592,2797.221261559786,2.6861529186531516
262,0,4.5813629374606535,1787090042.160185,0.019938708981499076,1788.8365505642364,2794.0895817609085,1788.8365505642364,False,1788.2673583984379,2800.0895794720896,1788.2673583984379,False,1786.6538357204859,2944.8173197317374,1786.6538357204859,False,1796.9614800347226,2950.8173174429194,1796.9614800347226,False,0.9472063283094928,0.9469049355291974,-0.0003013927802953953,0.0710107330896897,71.01073308968971,2797.1459848103937,2797.2169955434833,2.533925674054015,0.9460505595992418,0.9515085573807209,0.005457997781479151,-0.10307086685404963,-103.07086685404964,2947.8450790264806,2947.7420081596265,-3.677949859193892,0.9472063283094928,0.9469049355291974,-0.0003013927802953953,0.0710107330896897,71.01073308968971,2797.2169955434833,2.533925674054015
263,0,4.600424041505903,1787090042.178263,0.017992082983255386,1793.7378580729164,2794.0895817609085,1793.7378580729164,False,1799.5695909288195,2800.0895794720896,1799.5695909288195,False,1797.152582465278,2944.8173197317374,1797.152582465278,False,1799.440855577257,2950.8173174429194,1799.440855577257,False,0.9498016182412354,0.9528895774314585,0.0030879591902230885,-0.05336837418984796,-53.36837418984796,2797.1459848103937,2797.092616436204,-1.9043810373197245,0.9516097479738583,0.9528214108124129,0.0012116628385545614,0.05446642888775378,54.46642888775378,2947.8450790264806,2947.8995454553683,1.943563691398579,0.9498016182412354,0.9528895774314585,0.0030879591902230885,-0.05336837418984796,-53.36837418984796,2797.092616436204,-1.9043810373197245
264,0,4.618123396066949,1787090042.195595,0.01725229201838374,1791.8503797743056,2794.0895817609085,1791.8503797743056,False,1793.2816324869793,2800.0895794720896,1793.2816324869793,False,1796.635820855035,2944.8173197317374,1796.635820855035,False,1799.110226779514,2950.8173174429194,1799.110226779514,False,0.9488021801492381,0.9495600423622095,0.0007578622129713608,0.032139234469923304,32.1392344699233,2797.1459848103937,2797.1781240448636,1.1468467909621505,0.9513361176819821,0.9526463396526444,0.0013102219706623286,0.05080992525541831,50.809925255418314,2947.8450790264806,2947.895888951736,1.8130861138816126,0.9488021801492381,0.9495600423622095,0.0007578622129713608,0.032139234469923304,32.1392344699233,2797.1781240448636,1.1468467909621505
265,0,4.635844958596863,1787090042.213696,0.018015667097643018,1802.4703152126735,2794.0895817609085,1802.4703152126735,False,1795.1850965711808,2800.0895794720896,1795.1850965711808,False,1803.1263481987849,2944.8173197317374,1803.1263481987849,False,1800.797691514757,2950.8173174429194,1800.797691514757,False,0.9544255391141964,0.9505679450829453,-0.003857594031251077,0.20151271126948309,201.51271126948308,2797.1459848103937,2797.347497521663,7.190719071848526,0.9547729149523233,0.9535398686201273,-0.0012330463321960083,0.1451641427543801,145.16414275438012,2947.8450790264806,2947.990243169235,5.179993675220529,0.9544255391141964,0.9505679450829453,-0.003857594031251077,0.20151271126948309,201.51271126948308,2797.347497521663,7.190719071848526
266,0,4.6538580829510465,1787090042.2316349,0.0178572500590235,1796.4801242404515,2794.0895817609085,1796.4801242404515,False,1799.216072591146,2800.0895794720896,1799.216072591146,False,1803.8428765190972,2944.8173197317374,1803.8428765190972,False,1804.1110460069444,2950.8173174429194,1804.1110460069444,False,0.951253674812295,0.9527023860379731,0.0014487112256781343,0.006787136424976437,6.7871364249764365,2797.1459848103937,2797.1527719468186,0.24219013791665847,0.9551523236574947,0.9552943220060125,0.00014199834851780224,0.09415054551454217,94.15054551454217,2947.8450790264806,2947.939229571995,3.3596397914124383,0.951253674812295,0.9527023860379731,0.0014487112256781343,0.006787136424976437,6.7871364249764365,2797.1527719468186,0.24219013791665847
267,0,4.671851437538862,1787090042.24971,0.01794329099357128,1787.3200466579863,2794.0895817609085,1787.3200466579863,False,1797.189523654514,2800.0895794720896,1797.189523654514,False,1793.6550618489582,2944.8173197317374,1793.6550618489582,False,1798.6974663628473,2950.8173174429194,1798.6974663628473,False,0.9464033247614866,0.9516293086923647,0.005225983930878142,-0.13182750469542387,-131.82750469542387,2797.1459848103937,2797.014157305698,-4.704093087904077,0.9497577768364583,0.9524277790029199,0.002670002166461516,0.0003626341847035069,0.3626341847035069,2947.8450790264806,2947.845441660665,0.012940129342831392,0.9464033247614866,0.9516293086923647,0.005225983930878142,-0.13182750469542387,-131.82750469542387,2797.014157305698,-4.704093087904077
268,0,4.69028210407123,1787090042.268436,0.018621041905134916,1797.7965440538196,2794.0895817609085,1797.7965440538196,False,1802.6427978515626,2800.0895794720896,1802.6427978515626,False,1795.2094618055555,2944.8173197317374,1795.2094618055555,False,1796.7883138020836,2950.8173174429194,1796.7883138020836,False,0.9519507318897238,0.9545168703467942,0.0025661384570704326,-0.03421910981304952,-34.21910981304952,2797.1459848103937,2797.1117657005807,-1.2210644380905482,0.9505808467112038,0.9514168641785927,0.0008360174673889276,0.06840271905957947,68.40271905957947,2947.8450790264806,2947.91348174554,2.4408620846267293,0.9519507318897238,0.9545168703467942,0.0025661384570704326,-0.03421910981304952,-34.21910981304952,2797.1117657005807,-1.2210644380905482
269,0,4.70913874998223,1787090042.287483,0.0189061660785228,1802.221373155382,2794.0895817609085,1802.221373155382,False,1797.3960069444445,2800.0895794720896,1797.3960069444445,False,1798.1685492621527,2944.8173197317374,1798.1685492621527,False,1799.287828233507,2950.8173174429194,1799.287828233507,False,0.9542937218769119,0.9517386435999339,-0.0025550782769779845,0.15371426833903754,153.71426833903755,2797.1459848103937,2797.299699078733,5.485093788860889,0.9521477122607847,0.9527403813475585,0.0005926690867738005,0.07743084480108084,77.43084480108084,2947.8450790264806,2947.922509871282,2.763019012313761,0.9542937218769119,0.9517386435999339,-0.0025550782769779845,0.15371426833903754,153.71426833903755,2797.299699078733,5.485093788860889
270,0,4.728507208055817,1787090042.3071191,0.01951849996112287,1789.584969075521,2794.0895817609085,1789.584969075521,False,1792.2960259331599,2800.0895794720896,1792.2960259331599,False,1791.4463053385414,2944.8173197317374,1791.4463053385414,False,1792.019371202257,2950.8173174429194,1792.019371202257,False,0.9476026231805301,0.9490381541188668,0.0014355309383367043,0.0072708136551591935,7.270813655159193,2797.1459848103937,2797.1532556240486,0.25944953094344825,0.9485882188107674,0.9488916627517346,0.0003034439409672629,0.08816097983360124,88.16097983360125,2947.8450790264806,2947.933240006314,3.1459099284042695,0.9476026231805301,0.9490381541188668,0.0014355309383367043,0.0072708136551591935,7.270813655159193,2797.1532556240486,0.25944953094344825
271,0,4.747000125003979,1787090042.324478,0.017271750140935183,1794.7321316189239,2794.0895817609085,1794.7321316189239,False,1798.967732747396,2800.0895794720896,1798.967732747396,False,1798.780197482639,2944.8173197317374,1798.780197482639,False,1802.4603135850696,2950.8173174429194,1802.4603135850696,False,0.9503280957411232,0.952570887678608,0.0022427919374847782,-0.02235325704891273,-22.35325704891273,2797.1459848103937,2797.1236315533447,-0.7976469115369943,0.9524715859344085,0.9544202431552352,0.0019486572208267106,0.027124237675656276,27.124237675656275,2947.8450790264806,2947.8722032641563,0.9678931514293562,0.9503280957411232,0.952570887678608,0.0022427919374847782,-0.02235325704891273,-22.35325704891273,2797.1236315533447,-0.7976469115369943
272,0,4.76434422947932,1787090042.3418171,0.017257124884054065,1797.894797092014,2794.0895817609085,1797.894797092014,False,1798.2935004340277,2800.0895794720896,1798.2935004340277,False,1793.9548421223958,2944.8173197317374,1793.9548421223958,False,1799.4647271050349,2950.8173174429194,1799.4647271050349,False,0.9520027578277694,0.9522138751199303,0.00021111729216083397,0.0522031421878438,52.203142187843795,2797.1459848103937,2797.1981879525815,1.8628012484957106,0.9499165134029786,0.9528340510182329,0.002917537615254373,-0.008820830079705768,-8.820830079705768,2947.8450790264806,2947.8362581964006,-0.31475985154531,0.9520027578277694,0.9522138751199303,0.00021111729216083397,0.0522031421878438,52.203142187843795,2797.1981879525815,1.8628012484957106
273,0,4.782566125039011,1787090042.361015,0.019015165977180004,1785.889013671875,2794.0895817609085,1785.889013671875,False,1793.9774929470484,2800.0895794720896,1793.9774929470484,False,1797.1845811631943,2944.8173197317374,1797.1845811631943,False,1795.0849066840278,2950.8173174429194,1795.0849066840278,False,0.9456455788958643,0.9499285072346372,0.004282928338772862,-0.09722017748912987,-97.22017748912987,2797.1459848103937,2797.0487646329047,-3.469175616940118,0.951626691595205,0.9505148935645638,-0.001111798030641209,0.1406658801827813,140.6658801827813,2947.8450790264806,2947.9857449066635,5.019479024506898,0.9456455788958643,0.9499285072346372,0.004282928338772862,-0.09722017748912987,-97.22017748912987,2797.0487646329047,-3.469175616940118
274,0,4.801361021003686,1787090042.379265,0.01811170787550509,1789.2592664930557,2794.0895817609085,1789.2592664930557,False,1791.2352620442707,2800.0895794720896,1791.2352620442707,False,1792.2422688802085,2944.8173197317374,1792.2422688802085,False,1792.831222873264,2950.8173174429194,1792.831222873264,False,0.947430160499599,0.9484764693366092,0.0010463088370101792,0.021554103770069652,21.554103770069652,2797.1459848103937,2797.1675389141637,0.7691301659316889,0.9490096892371923,0.949321546096965,0.0003118568597726412,0.08784886397469968,87.84886397469968,2947.8450790264806,2947.932927890455,3.1347724798279932,0.947430160499599,0.9484764693366092,0.0010463088370101792,0.021554103770069652,21.554103770069652,2797.1675389141637,0.7691301659316889
275,0,4.819313770509325,1787090042.3969631,0.017599874874576926,1788.2903564453125,2794.0895817609085,1788.2903564453125,False,1795.239187282986,2800.0895794720896,1795.239187282986,False,1792.20390625,2944.8173197317374,1792.20390625,False,1798.536612955729,2950.8173174429194,1798.536612955729,False,0.9469171132183952,0.9505965866402237,0.0036794734218285052,-0.0750751820723497,-75.0751820723497,2797.1459848103937,2797.0709096283213,-2.678960250940255,0.9489893758518847,0.9523426055614981,0.003353229709613381,-0.024984829209300504,-24.984829209300504,2947.8450790264806,2947.8200941972714,-0.8915511422102663,0.9469171132183952,0.9505965866402237,0.0036794734218285052,-0.0750751820723497,-75.0751820723497,2797.0709096283213,-2.678960250940255
276,0,4.837528958567418,1787090042.415689,0.018634333042427897,1784.2029947916667,2794.0895817609085,1784.2029947916667,False,1795.3350477430554,2800.0895794720896,1795.3350477430554,False,1794.9815456814235,2944.8173197317374,1794.9815456814235,False,1793.9803412543401,2950.8173174429194,1793.9803412543401,False,0.9447528155226658,0.9506473456849133,0.005894530162247502,-0.15636115719186258,-156.3611571918626,2797.1459848103937,2796.9896236532018,-5.579544575787274,0.95046016290975,0.9499300154410135,-0.0005301474687364749,0.11908688139422542,119.08688139422541,2947.8450790264806,2947.9641659078748,4.249460512211869,0.9447528155226658,0.9506473456849133,0.005894530162247502,-0.15636115719186258,-156.3611571918626,2796.9896236532018,-5.579544575787274
277,0,4.855528541491367,1787090042.432966,0.017169417114928365,1791.3210259331597,2794.0895817609085,1791.3210259331597,False,1795.8365695529515,2800.0895794720896,1795.8365695529515,False,1791.4459825303816,2944.8173197317374,1791.4459825303816,False,1800.9563639322914,2950.8173174429194,1800.9563639322914,False,0.9485218821487919,0.9509129063544831,0.002391024205691261,-0.02779293913266013,-27.792939132660127,2797.1459848103937,2797.118191871261,-0.9917548934006611,0.9485880478807114,0.9536238872063807,0.005035839325669311,-0.08740896019884518,-87.40896019884518,2947.8450790264806,2947.7576700662817,-3.119075085599671,0.9485218821487919,0.9509129063544831,0.002391024205691261,-0.02779293913266013,-27.792939132660127,2797.118191871261,-0.9917548934006611
278,0,4.872815562528558,1787090042.450258,0.01719954120926559,1794.6403320312497,2794.0895817609085,1794.6403320312497,False,1798.505628797743,2800.0895794720896,1798.505628797743,False,1796.9380750868058,2944.8173197317374,1796.9380750868058,False,1798.8430718315972,2950.8173174429194,1798.8430718315972,False,0.9502794869678097,0.9523261991488985,0.002046712181088761,-0.015157714872041953,-15.157714872041954,2797.1459848103937,2797.1308270955215,-0.5408833454197101,0.951496164233469,0.9525048785128739,0.0010087142794048543,0.06199573771828144,61.99573771828145,2947.8450790264806,2947.907074764199,2.2122372865501516,0.9502794869678097,0.9523261991488985,0.002046712181088761,-0.015157714872041953,-15.157714872041954,2797.1308270955215,-0.5408833454197101
279,0,4.890741437557153,1787090042.4688058,0.01845179102383554,1795.5895399305555,2794.0895817609085,1795.5895399305555,False,1794.9944797092016,2800.0895794720896,1794.9944797092016,False,1798.7228325737847,2944.8173197317374,1798.7228325737847,False,1800.0330322265625,2950.8173174429194,1800.0330322265625,False,0.9507821017700511,0.9504670116030853,-0.0003150901669657369,0.07151338632279701,71.513386322797,2797.1459848103937,2797.2174981967164,2.551862201070404,0.9524412106579906,0.9531349740999712,0.0006937634419805772,0.07368028542503029,73.68028542503029,2947.8450790264806,2947.9187593119054,2.629185177884324,0.9507821017700511,0.9504670116030853,-0.0003150901669657369,0.07151338632279701,71.513386322797,2797.2174981967164,2.551862201070404
280,0,4.909430000116117,1787090042.487651,0.01876783394254744,1796.2268608940972,2794.0895817609085,1796.2268608940972,False,1795.0432237413195,2800.0895794720896,1795.0432237413195,False,1794.370849609375,2944.8173197317374,1794.370849609375,False,1798.630259874132,2950.8173174429194,1798.630259874132,False,0.9511195694104795,0.9504928220415375,-0.0006267473689419711,0.08295027599852837,82.95027599852837,2797.1459848103937,2797.228935086392,2.959972737600927,0.950136793407972,0.9523921925143753,0.0022553991064033774,0.0157442387368048,15.744238736804798,2947.8450790264806,2947.8608232652173,0.5618126868685698,0.9511195694104795,0.9504928220415375,-0.0006267473689419711,0.08295027599852837,82.95027599852837,2797.228935086392,2.959972737600927
281,0,4.9276676250156015,1787090042.505279,0.01755241584032774,1798.9202582465282,2794.0895817609085,1798.9202582465282,False,1797.1654893663194,2800.0895794720896,1797.1654893663194,False,1795.0794352213543,2944.8173197317374,1795.0794352213543,False,1806.8185763888891,2950.8173174429194,1806.8185763888891,False,0.9525457494692836,0.9516165823033231,-0.0009291671659604761,0.09404818046640415,94.04818046640415,2797.1459848103937,2797.24003299086,3.3559870277763397,0.9505119963719344,0.9567279856412167,0.0062159892692823515,-0.13119204212374688,-131.1920421237469,2947.8450790264806,2947.713886984357,-4.681417432334674,0.9525457494692836,0.9516165823033231,-0.0009291671659604761,0.09404818046640415,94.04818046640415,2797.24003299086,3.3559870277763397
282,0,4.9469252079725266,1787090042.526165,0.020801249891519547,1800.687494574653,2794.0895817609085,1800.687494574653,False,1796.132364908854,2800.0895794720896,1796.132364908854,False,1795.06337890625,2944.8173197317374,1795.06337890625,False,1810.314759657118,2950.8173174429194,1810.314759657118,False,0.9534815182700107,0.9510695328684634,-0.002411985401547301,0.14846318663995747,148.46318663995748,2797.1459848103937,2797.294447997034,5.297715766484352,0.9505034943971332,0.958579248639813,0.008075754242679811,-0.2001885646690401,-200.1885646690401,2947.8450790264806,2947.6448904618114,-7.143468622218101,0.9534815182700107,0.9510695328684634,-0.002411985401547301,0.14846318663995747,148.46318663995748,2797.294447997034,5.297715766484352
283,0,4.9658668539486825,1787090042.5431712,0.016912457998842,1783.897214084201,2794.0895817609085,1783.897214084201,False,1784.2919921875,2800.0895794720896,1784.2919921875,False,1783.2227457682293,2944.8173197317374,1783.2227457682293,False,1792.2424967447914,2950.8173174429194,1792.2424967447914,False,0.944590901668046,0.9447999405081821,0.00020903884013601104,0.05227941517737674,52.27941517737674,2797.1459848103937,2797.198264225571,1.8655229509483564,0.9442337641436975,0.9490098098937022,0.004776045750004676,-0.07777072442342792,-77.77072442342792,2947.8450790264806,2947.7673083020572,-2.7751471746869796,0.944590901668046,0.9447999405081821,0.00020903884013601104,0.05227941517737674,52.27941517737674,2797.198264225571,1.8655229509483564
284,0,4.983187854522839,1787090042.560788,0.017533875070512295,1797.2804904513891,2794.0895817609085,1797.2804904513891,False,1800.7981987847222,2800.0895794720896,1800.7981987847222,False,1795.5457980685758,2944.8173197317374,1795.5457980685758,False,1799.2022542317707,2950.8173174429194,1799.2022542317707,False,0.9516774764948612,0.9535401372245009,0.001862660729639698,-0.008403575607704725,-8.403575607704726,2797.1459848103937,2797.137581234786,-0.2998706682737912,0.9507589400292725,0.9526950690824675,0.001936129053194957,0.02758902758880126,27.589027588801258,2947.8450790264806,2947.8726680540694,0.984478575107096,0.9516774764948612,0.9535401372245009,0.001862660729639698,-0.008403575607704725,-8.403575607704726,2797.137581234786,-0.2998706682737912
285,0,5.000835312530398,1787090042.578475,0.017614124808460474,1797.0226372612851,2794.0895817609085,1797.0226372612851,False,1796.363210720486,2800.0895794720896,1796.363210720486,False,1797.6590223524304,2944.8173197317374,1797.6590223524304,False,1804.859068467882,2950.8173174429194,1804.859068467882,False,0.9515409407261995,0.9511917679679042,-0.00034917275829537964,0.07276411576023156,72.76411576023156,2797.1459848103937,2797.2187489261537,2.596492854704238,0.9518779128131041,0.9556904071645442,0.0038124943514401544,-0.04202336024269729,-42.02336024269729,2947.8450790264806,2947.803055666238,-1.4995489666963062,0.9515409407261995,0.9511917679679042,-0.00034917275829537964,0.07276411576023156,72.76411576023156,2797.2187489261537,2.596492854704238
286,0,5.036018708022311,1787090042.6136909,0.01769200013950467,1791.4256049262153,2794.0895817609085,1791.4256049262153,False,1791.1384874131945,2800.0895794720896,1791.1384874131945,False,1798.5873345269097,2944.8173197317374,1798.5873345269097,False,1797.3733289930556,2950.8173174429194,1797.3733289930556,False,0.9485772577413798,0.9484252262294923,-0.00015203151188747377,0.0655296200662244,65.5296200662244,2797.1459848103937,2797.21151443046,2.338339282979746,0.9523694631260917,0.9517266354044048,-0.0006428277216868894,0.12326727285460437,123.26727285460437,2947.8450790264806,2947.9683462993353,4.398632345653882,0.9485772577413798,0.9484252262294923,-0.00015203151188747377,0.0655296200662244,65.5296200662244,2797.21151443046,2.338339282979746
