batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,f_new_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT
299,47.57291589549277,1778271571.813235,0.011887708911672235,6542.029946205336,6545.429206528716,2628.999989318848,6546.342511538344,6547.136005746248,2631.9999881744384,6527.4945884402605,6533.441162086988,2762.9999382019046,6540.101577161721,6544.979776568756,2769.9999355316163,6532.750531833603,6533.461315218387,2800.9999237060547,6520.1046718831185,6522.238149891493,2806.9999214172362,6530.622573891249,6537.277543784576,2837.999909591675,6539.692780511661,6543.702041751994,2842.9999076843264,6541.291484549316,6543.363978971176,2877.999894332886,6533.295152367271,6537.53263746676,2881.9998928070067,6540.121682917138,6543.745143197726,2877.999894332886,6534.239421401718,6537.920119509735,2881.9998928070067,6541.865721184705,6545.273208118104,2940.999870300293,6546.447009200109,6547.254994345448,2946.9998680114745,6545.696344408107,6546.974731790812,2971.9998584747314,6539.891328667054,6539.6599290888535,2978.9998558044435,-0.08716389568824016,2768.140416892993,-3.1035917596272315,-0.6487517093819154,2767.5788290792993,-23.099707090689865,-0.11103872927726151,2778.785145097908,-3.950250347239395,-0.8931712642620908,2863.5306272608514,-32.27156711610469,-0.539995869505283,2881.4720864639967,-23.90453029607587,-0.5874488247507947,2881.424633508751,-26.005177116474503,0.21415477243252282,2967.609123798491,7.618277895192967,0.3908446607769829,2976.4535642223177,13.916281985456727,19.9557060947978,-9.701947908528641,18.649739676873597,28.985699732400917,43.135968874485414
300,47.73329752043355,1778271571.973898,0.012450209120288491,6546.025766421127,6546.132357795641,2628.999989318848,6545.486189137145,6547.976715469022,2631.9999881744384,6528.434404132408,6531.890029648195,2762.9999382019046,6539.223284530977,6544.116159794603,2769.9999355316163,6530.027965583641,6530.544573157686,2800.9999237060547,6518.076580982364,6522.522853562368,2806.9999214172362,6531.831323165327,6536.91791423419,2837.999909591675,6537.869156707522,6542.830190726533,2842.9999076843264,6541.7047910872025,6544.852286273192,2877.999894332886,6534.8773145459545,6537.194704587829,2881.9998928070067,6539.895837026622,6543.308442094324,2877.999894332886,6535.468316165908,6538.607069719105,2881.9998928070067,6541.534854968364,6546.216859736529,2940.999870300293,6545.377994620534,6546.712531711343,2946.9998680114745,6544.351117156219,6547.830562093101,2971.9998584747314,6540.50496836507,6541.909834336889,2978.9998558044435,0.28222671086705575,2768.5098074995485,10.049074645844069,-0.5622060069477369,2767.6653747817336,-20.018126961841794,0.08189246676809393,2778.9780762939536,2.9133595763617866,-0.6351124779175624,2863.788686047196,-22.947530644445177,-0.6074296698613755,2881.4046526636407,-26.889688914175213,-0.5949240205609535,2881.417158312941,-26.33608898970188,0.15621344861424993,2967.5511824746727,5.557090551810044,0.3705592299822454,2976.4332787915228,13.194005839801216,21.42395873697557,-6.775492160038687,18.717196668973262,29.244260173911073,41.76548171680782
301,47.88492712448351,1778271572.125205,0.011807417031377554,6545.4115627961,6546.655455879207,2628.999989318848,6545.384459149677,6548.30530763823,2631.9999881744384,6527.85721337531,6530.771539260935,2762.9999382019046,6538.391325610539,6544.229435767338,2769.9999355316163,6530.538029159153,6530.421372680869,2800.9999237060547,6518.694700003058,6522.171933551365,2806.9999214172362,6530.693741785616,6537.702607207262,2837.999909591675,6539.066948375462,6542.757178225387,2842.9999076843264,6541.361339670508,6541.8836568145,2877.999894332886,6533.979122474555,6536.79670660513,2881.9998928070067,6538.440229849926,6542.699831891677,2877.999894332886,6532.925596784546,6537.980785218693,2881.9998928070067,6542.8097273588655,6545.817486322095,2940.999870300293,6544.266682458661,6545.455278601337,2946.9998680114745,6546.683390897699,6548.01932787236,2971.9998584747314,6541.607511385519,6541.838166702326,2978.9998558044435,0.2298738692995485,2768.4574546579806,8.18497889382381,-0.5109256588708874,2767.7166551298105,-18.19221883250151,0.05599993274473789,2778.95218375993,1.9922215898014939,-0.9619595811652056,2863.4618389439484,-34.756988305261245,-0.5370876121987099,2881.474994721303,-23.77578759854848,-0.5708197454356035,2881.4412625880664,-25.26904124445382,0.2746903122848931,2967.669659338343,9.771751104743764,0.4054431462595186,2976.4681627078003,14.43607069161865,18.966880011524164,-6.3524009707143945,18.79135822418292,27.44468399114581,50.21400730466108
302,48.0380502914777,1778271572.279331,0.013812166871502995,6546.392827887643,6544.990344469235,2628.999989318848,6545.930982363909,6546.808811932635,2631.9999881744384,6526.950440138155,6530.7259039643,2762.9999382019046,6538.752319894856,6541.673550447779,2769.9999355316163,6528.877369563224,6528.889743864045,2800.9999237060547,6518.74778555491,6522.546387199316,2806.9999214172362,6530.26755050891,6535.647331662438,2837.999909591675,6540.150840541614,6541.851435033775,2842.9999076843264,6542.203388146835,6543.900892502368,2877.999894332886,6533.048733074548,6535.591134578353,2881.9998928070067,6538.809493535471,6540.912646330654,2877.999894332886,6531.93411834826,6534.70018797567,2881.9998928070067,6541.307696304674,6546.19734847327,2940.999870300293,6544.31468655439,6544.702549133477,2946.9998680114745,6543.315493474341,6545.46253935263,2971.9998584747314,6540.6786823364,6542.324869333986,2978.9998558044435,0.2746185202642811,2768.5021993089454,9.778174435682507,-0.6412386955716652,2767.5863420931096,-22.83219578262652,0.07080197398460582,2778.96698580117,2.518810545999266,-0.9988767985898291,2863.4249217265237,-36.09086066270082,-0.5697226122405199,2881.4423597212613,-25.220473366101835,-0.5738250418651976,2881.4382572916365,-25.402079668647204,0.06674532495636601,2967.4617143510145,2.3743782496501264,0.4272315182126668,2976.489951079753,15.211860048703,22.34447380004812,-12.17240096012822,15.256680834014757,29.668319207635616,48.454533914747046
303,48.19145197852049,1778271572.432041,0.01242962502874434,6543.43826145429,6545.8930647675525,2628.999989318848,6544.35163829202,6545.064561237277,2631.9999881744384,6506.10453128343,6515.220467952441,2762.9999382019046,6528.552339762204,6537.372984992512,2769.9999355316163,6527.91427392487,6528.469185744415,2800.9999237060547,6516.271794479933,6520.788337867165,2806.9999214172362,6530.1357994314885,6535.318418559159,2837.999909591675,6537.204016260659,6541.7421172479135,2842.9999076843264,6534.734992511539,6539.190974111318,2877.999894332886,6519.969894855885,6525.740413240822,2881.9998928070067,6531.325714460373,6536.566870434332,2877.999894332886,6517.040922150563,6523.9800149769235,2881.9998928070067,6535.737705168567,6542.188302717242,2940.999870300293,6542.908487942048,6546.786487147355,2946.9998680114745,6544.063916312621,6546.9083993031145,2971.9998584747314,6537.997438640462,6539.010289757619,2978.9998558044435,-0.02316914872152685,2768.2044116399597,-0.8249697708200304,-0.6228136543517778,2767.6047671343294,-22.176146558927705,0.08443572276839575,2778.9806195499536,3.003836997741718,-0.6882812562973393,2863.7355172688162,-24.868595359152312,-0.5589363239018099,2881.4531460096,-24.742986090854483,-0.5502520738773898,2881.4618302596245,-24.358551821018988,0.21595423839439606,2967.6109232644526,7.6822915597252885,0.3793008257911964,2976.442020387332,13.50525612537097,20.460489431259486,-10.038292098718568,16.821980753570905,28.326277067404863,35.95805977991561
304,48.350741458009,1778271572.592406,0.014570500003173947,6545.934647125348,6546.78904392212,2628.999989318848,6545.313208729407,6546.125955925055,2631.9999881744384,6510.893680655317,6518.156099275606,2762.9999382019046,6529.825129137757,6537.4279701684145,2769.9999355316163,6528.995022465385,6531.043319986552,2800.9999237060547,6517.5987911483335,6520.715990158022,2806.9999214172362,6530.613923953908,6537.829882018522,2837.999909591675,6538.0426674206055,6542.01551792646,2842.9999076843264,6538.366444050494,6541.09133172357,2877.999894332886,6521.761941803956,6527.9200064186825,2881.9998928070067,6532.20303970413,6536.804638261455,2877.999894332886,6521.627803588349,6528.160520524498,2881.9998928070067,6537.98145459547,6541.624122016078,2940.999870300293,6542.905298468686,6546.294788641991,2946.9998680114745,6545.710072745056,6545.7507396766205,2971.9998584747314,6539.313450194088,6540.6410214873,2978.9998558044435,0.10270982199893927,2768.33029061068,3.6571260918492294,-0.6005385064870448,2767.6270422821945,-21.383008932257916,-0.13809953459035473,2778.758084292595,-4.912950085253368,-0.9541863402299287,2863.4696121848833,-34.476129889199576,-0.5112298097046584,2881.500852523797,-22.63111472600356,-0.5451064669230766,2881.4669758665787,-24.130766157688324,0.3958859434443983,2967.7908549695026,14.08312828008707,0.4916691698165378,2976.5543887313574,17.506205143292295,15.83178499906517,-7.4567220817074436,22.80532734075782,28.745974945713087,50.94467463855595
305,48.536432811873965,1778271572.777076,0.012531208107247949,6545.369998777394,6546.659912278021,2628.999989318848,6544.994822263654,6546.977157135434,2631.9999881744384,6523.514767552037,6529.47692331204,2762.9999382019046,6537.176104166029,6541.998358651466,2769.9999355316163,6528.877470428217,6532.653320903505,2800.9999237060547,6518.737543173274,6522.665550019868,2806.9999214172362,6528.511952501758,6535.6410642785095,2837.999909591675,6538.478532567166,6543.310541920103,2842.9999076843264,6539.81650670905,6543.041466210227,2877.999894332886,6530.541580829538,6534.378798483968,2881.9998928070067,6538.220519913195,6542.188374545343,2877.999894332886,6531.895218082343,6533.793445303663,2881.9998928070067,6539.406443133538,6543.959910749763,2940.999870300293,6544.314070666625,6547.554656600545,2946.9998680114745,6542.312962679951,6546.691113182749,2971.9998584747314,6540.321504111013,6539.812502674451,2978.9998558044435,0.15703823559237184,2768.3846190242734,5.591564834069721,-0.6512683456966917,2767.5763124429845,-23.18931542756887,-0.20849665165264128,2778.6876871755326,-7.417357672857995,-0.8577027737579479,2863.5660957513555,-30.990039353613334,-0.5749148935880696,2881.437167439914,-25.450325210879765,-0.6353478201530777,2881.3767345133488,-28.125569236870653,0.31376711625471154,2967.7087361423132,11.161857654864459,0.26913535641847675,2976.3318549179594,9.582741912682899,20.852502204695195,-6.165269242393146,20.105173585934015,29.615121103054022,50.14336267194345
306,48.690160603960976,1778271572.93052,0.011971707921475172,6543.768579026194,6544.436057707002,2628.999989318848,6545.40337897729,6546.048954671883,2631.9999881744384,6522.92116636611,6527.846437631813,2762.9999382019046,6537.416101720819,6543.273018614177,2769.9999355316163,6529.768693645505,6530.785081150472,2800.9999237060547,6519.818421615674,6524.99087018981,2806.9999214172362,6532.165270348749,6538.172630436777,2837.999909591675,6540.484398019378,6544.276466363053,2842.9999076843264,6541.699727970168,6543.859068679891,2877.999894332886,6532.407948467158,6535.6543035730665,2881.9998928070067,6539.617270837791,6541.457514442032,2877.999894332886,6532.2750573096555,6536.25697038237,2881.9998928070067,6541.98718097625,6542.8207506800745,2940.999870300293,6543.6750053489,6546.34615948895,2946.9998680114745,6546.58288657273,6547.054720787359,2971.9998584747314,6538.555001986734,6541.613709997861,2978.9998558044435,0.10415313561652274,2768.3317339242976,3.70851728099607,-0.5798170369321463,2767.647763751749,-20.645192183130835,0.0992194754017203,2778.995403302587,3.5297753289294707,-0.8490156786196208,2863.5747828464937,-30.676162066000277,-0.5642543219466278,2881.4478280115554,-24.978403160791125,-0.540520481907082,2881.4715618515947,-23.927753831218816,0.5581232706495314,2967.953092296708,19.854510489239054,0.5385535700170927,2976.6012731315577,19.17555514186428,16.27420311653983,-6.891791772384892,24.19853211190535,29.96523714712135,50.33913141686252
307,48.84201106184628,1778271573.082933,0.013089542044326663,6546.704263838371,6548.987925237643,2628.999989318848,6549.588625179569,6549.6441788672555,2631.9999881744384,6524.747441696977,6528.590972583061,2762.9999382019046,6537.925919246874,6543.790798361708,2769.9999355316163,6531.311000397347,6530.9807485405145,2800.9999237060547,6518.76173854571,6523.82489684262,2806.9999214172362,6530.679603875661,6537.890585933918,2837.999909591675,6539.505967845462,6544.386779044535,2842.9999076843264,6544.406547055048,6544.286161628511,2877.999894332886,6533.982162178683,6536.745045389246,2881.9998928070067,6539.795285325672,6543.30259650946,2877.999894332886,6534.124143411682,6538.250223125591,2881.9998928070067,6541.806038145308,6546.574571323776,2940.999870300293,6545.38197573127,6547.498115658527,2946.9998680114745,6546.167292233395,6548.226973744537,2971.9998584747314,6541.902257236298,6543.186528410307,2978.9998558044435,-0.05909685705717654,2768.168483931624,-2.1042258051261795,-0.5421442848136122,2767.6854365038675,-19.30380143740564,0.1944088231770279,2779.0905926503624,6.916177141615759,-0.8609243238137044,2863.5628742012996,-31.10643860759978,-0.5238512505921293,2881.48823108291,-23.18984051098242,-0.5748116453712345,2881.437270688131,-25.445754620127634,0.21009079494083432,2967.605059820999,7.473707174027986,0.4173557009284538,2976.480075262469,14.860225059265659,20.45338257277325,-9.438867707536991,16.130386146948076,27.70600006349281,39.508386515088574
308,48.994899999466725,1778271573.235374,0.01220183284021914,6544.996726472475,6549.400776354801,2628.999989318848,6547.021609560779,6545.950466118532,2631.9999881744384,6520.2560824647735,6526.314931075587,2762.9999382019046,6534.868311581135,6540.536375584559,2769.9999355316163,6528.074019622826,6529.874413913256,2800.9999237060547,6518.629423541278,6524.728531038911,2806.9999214172362,6531.672135281352,6537.46875171929,2837.999909591675,6539.11772625852,6541.963901030045,2842.9999076843264,6539.96674970199,6543.551843078522,2877.999894332886,6529.25409420179,6534.774303878718,2881.9998928070067,6537.695473301343,6541.290118287129,2877.999894332886,6532.407707002476,6536.41279457163,2881.9998928070067,6540.865193935873,6543.639325121496,2940.999870300293,6544.5501085062815,6545.6964391600695,2946.9998680114745,6544.5828178011425,6548.779006326986,2971.9998584747314,6542.309950484458,6543.385855977015,2978.9998558044435,-0.2994019301001884,2767.9281788585813,-10.660622219077803,-0.6254893381366737,2767.602091450545,-22.27141800223117,0.11024946332773222,2779.006433290513,3.922171873075599,-0.9241705180538738,2863.4996280070595,-33.39161490460713,-0.5450893536150181,2881.466992979887,-24.130008585984438,-0.579502356705772,2881.432579976796,-25.65340296993691,0.28945037230552406,2967.684419398364,10.296821070309555,0.3328882283072538,2976.395607789848,11.852704973770123,21.71841517146294,-10.697544137669386,15.209512688878565,28.59119242652489,40.197547105640126
309,49.147770582931116,1778271573.388909,0.013529750052839518,6547.534255891433,6548.31662132836,2628.999989318848,6548.203255188434,6549.517824066998,2631.9999881744384,6521.020032399059,6526.480850933765,2762.9999382019046,6538.916135342483,6541.56451080478,2769.9999355316163,6529.0378549378,6530.6904055995365,2800.9999237060547,6520.715108353455,6526.970637589022,2806.9999214172362,6533.737370480178,6539.708069199499,2837.999909591675,6541.154844576215,6546.192751474769,2842.9999076843264,6544.931210074274,6545.29861081395,2877.999894332886,6534.604214934131,6539.674673717027,2881.9998928070067,6541.957708530733,6545.031671608032,2877.999894332886,6536.197563957576,6539.881408747746,2881.9998928070067,6543.409756395758,6548.3983326710895,2940.999870300293,6547.674690527861,6547.059090075496,2946.9998680114745,6548.641946083076,6551.065200048904,2971.9998584747314,6543.367801143136,6545.042474860164,2978.9998558044435,0.14515695029843415,2768.3727377389796,5.168515143129619,-0.7090154127821023,2767.518565375899,-25.245480083058236,0.13350478330574336,2779.029688610491,4.749489840565287,-0.7178055345215184,2863.7059929905918,-25.9353501511947,-0.48288692098216607,2881.5291954125196,-21.37643208784591,-0.5750217835458685,2881.437060549956,-25.455057014174653,-0.018581394536827743,2967.3763876315215,-0.6610089780108784,0.4183537804733708,2976.481073342014,14.895762339891085,22.239969170519437,-15.828349816303735,12.141834492510384,29.876027705443917,36.171739483932555
310,49.30245185398962,1778271573.5444171,0.015178541885688901,6548.344611364123,6550.285339425986,2628.999989318848,6548.041230858576,6547.131370541309,2631.9999881744384,6520.775107742153,6528.133105113549,2762.9999382019046,6535.955066173549,6542.85899685179,2769.9999355316163,6526.808646880827,6528.266771097595,2800.9999237060547,6520.535463214843,6526.528566188831,2806.9999214172362,6534.918667665128,6540.625332396002,2837.999909591675,6540.3433383256415,6544.232854479322,2842.9999076843264,6542.136736253325,6544.299657670324,2877.999894332886,6536.0792477916675,6538.836531466821,2881.9998928070067,6542.160651954642,6544.902567472568,2877.999894332886,6535.951859889354,6540.85616957545,2881.9998928070067,6543.2098878259,6546.300799278663,2940.999870300293,6545.600926124033,6549.444785585475,2946.9998680114745,6548.907992786624,6548.192546688266,2971.9998584747314,6542.86236360302,6543.887873276889,2978.9998558044435,-0.10515160300636574,2768.1224291856747,-3.7440691013788676,-0.6277843275930758,2767.5997964610883,-22.353134294384933,0.12825496227739866,2779.0244387894627,4.562725209205173,-0.8080306962041034,2863.615767828909,-29.19531548741328,-0.575382950013942,2881.436699383488,-25.471045126798366,-0.5400825559441357,2881.471999777558,-23.908367730250525,0.4739372760082936,2967.8689063020665,16.859703066666874,0.5079959369141792,2976.570715498455,18.087530456499785,18.10130164819029,-9.370842487795581,21.69497471022049,29.76813292712457,43.14563590971709
311,49.48543193691876,1778271573.725644,0.011679792078211904,6547.898121771557,6550.049089158541,2628.999989318848,6548.516826114865,6549.490990922151,2631.9999881744384,6522.063049790629,6527.897343888498,2762.9999382019046,6537.909426292142,6543.79484365926,2769.9999355316163,6526.684141272121,6528.42524222881,2800.9999237060547,6522.38685392915,6526.633453556255,2806.9999214172362,6535.605740135097,6539.823859155791,2837.999909591675,6542.163123146989,6545.651002536908,2842.9999076843264,6544.16168964147,6545.811137940522,2877.999894332886,6536.637621114405,6539.005955619403,2881.9998928070067,6544.296810526638,6547.243214536787,2877.999894332886,6537.358546015834,6541.6265336063825,2881.9998928070067,6542.601340281811,6547.552860898004,2940.999870300293,6547.189508512394,6548.838172815356,2946.9998680114745,6549.636273191309,6550.514709478254,2971.9998584747314,6544.265453739647,6544.259545496226,2978.9998558044435,0.01872197557702508,2768.2463027642584,0.666621984549925,-0.6102762459302183,2767.617304542751,-21.729734691296105,-0.0278703148579375,2778.8683135123274,-0.9914983867505772,-0.6968733453105872,2863.726925179803,-25.179039938320066,-0.5725806712259681,2881.439501662276,-25.346993884986937,-0.5589996683525873,2881.4530826651494,-24.745790222197346,0.15970667036192274,2967.5546756964204,5.681357378652245,0.4134066662811247,2976.4761262278216,14.719617075486834,19.803561167724055,-8.853440480351434,18.960834149780247,28.811068618126377,37.995201480515135
312,49.64707908290438,1778271573.8872771,0.011651583947241306,6549.493390286396,6549.871892288413,2628.999989318848,6550.745627655348,6549.599350490571,2631.9999881744384,6521.91955863924,6528.654849160986,2762.9999382019046,6536.304366231623,6543.335995048446,2769.9999355316163,6525.955327505578,6528.124867805728,2800.9999237060547,6524.660176666564,6527.864322829109,2806.9999214172362,6534.845665861784,6544.308750802335,2837.999909591675,6542.602510927041,6542.880988476938,2842.9999076843264,6543.197420301372,6546.017260139988,2877.999894332886,6536.811969312589,6540.039092826359,2881.9998928070067,6544.646038756609,6546.159256655562,2877.999894332886,6539.6925986490205,6540.389378610508,2881.9998928070067,6545.122023718555,6547.364979979828,2940.999870300293,6549.91747715255,6550.88446984748,2946.9998680114745,6548.292904300516,6549.952304612281,2971.9998584747314,6543.009702906746,6544.300803863436,2978.9998558044435,-0.0070373698244884115,2768.220543418857,-0.2505753422822093,-0.601850748264909,2767.6257300404163,-21.42973312621759,-0.14107023765691945,2778.7551135895283,-5.0186341190731385,-1.5614693362508636,2862.8623291888625,-56.41814117944182,-0.5795810203200711,2881.432501313182,-25.656885249816078,-0.6071657042926396,2881.4049166292093,-26.878003689729425,0.31677911360163574,2967.71174813966,11.269005548641529,0.43202974794927307,2976.49474930949,15.382704183845782,20.793686983471623,-8.772591210563853,19.622995300995616,29.906482900821945,67.4527071048263
313,49.80053435394075,1778271574.041058,0.012304791947826743,6550.997097839043,6549.910277531558,2628.999989318848,6549.810714613199,6549.797136045481,2631.9999881744384,6525.728821407832,6530.981083228902,2762.9999382019046,6538.693190084666,6545.341629733777,2769.9999355316163,6525.282082709296,6528.829813246936,2800.9999237060547,6525.521204572547,6529.095239477947,2806.9999214172362,6535.622784790781,6541.91647003087,2837.999909591675,6542.288550294953,6545.77979796436,2842.9999076843264,6544.533910505242,6547.554904178256,2877.999894332886,6540.845545129443,6543.294978145917,2881.9998928070067,6544.129205000459,6547.714124155638,2877.999894332886,6540.196058623957,6541.120059907694,2881.9998928070067,6545.860881193263,6549.109576061375,2940.999870300293,6547.048013265276,6550.270267750712,2946.9998680114745,6550.9951569520435,6551.536525353791,2971.9998584747314,6545.3569077238135,6544.825749610294,2978.9998558044435,0.18519720731050776,2768.4127779959917,6.594204194024048,-0.5638066152700253,2767.663774173411,-20.07511884776223,-0.21864171358267084,2778.6775421136026,-7.7782725957205985,-0.9088277463984239,2863.514970778715,-32.837258416621616,-0.6016315423552883,2881.4104507911466,-26.63301747934229,-0.6486424651763086,2881.3634398683257,-28.714096413985086,0.41362038075457325,2967.808589406813,14.714007854747779,0.40661645840068245,2976.4693360199412,14.477847244433612,18.369265107150596,-2.5269616028875195,26.16108091741951,32.06583213152311,55.51851425394058
314,49.953671520459466,1778271574.194207,0.012320209061726928,6549.391657242412,6549.99248402971,2628.999989318848,6549.703297979643,6551.690634838158,2631.9999881744384,6524.830400097809,6529.424374178561,2762.9999382019046,6539.736367943272,6544.992730079163,2769.9999355316163,6525.479272243788,6527.001358620901,2800.9999237060547,6524.71949139591,6529.572071094537,2806.9999214172362,6535.429793379589,6541.711651435034,2837.999909591675,6542.6917550508915,6545.434955833359,2842.9999076843264,6544.7873903475265,6547.4410214873005,2877.999894332886,6539.121796008191,6541.545306721277,2881.9998928070067,6543.72294372956,6547.212728856559,2877.999894332886,6539.785631323166,6543.990570651344,2881.9998928070067,6545.73718708928,6549.580765351346,2940.999870300293,6548.58768530122,6549.420168413974,2946.9998680114745,6548.852854784974,6551.761203655591,2971.9998584747314,6545.071896873184,6545.792818718098,2978.9998558044435,0.2083368904681328,2768.4359176791495,7.418124802451826,-0.5890863728729197,2767.6384944158085,-20.975239783870208,0.035397812813756334,2778.931581639999,1.2592923502384719,-0.9841385222907005,2863.4396600028226,-35.558345464559096,-0.5939381017345636,2881.418144231767,-26.292444347611376,-0.5726769664373488,2881.4394053670644,-25.35125668018188,0.18241798097187953,2967.57738700703,6.48928275722494,0.3665188093467867,2976.4292383708876,13.050143997628107,21.682755512602416,-8.761816156121606,16.88069897794164,28.842144631716348,49.036957038846346
315,50.10894422850106,1778271574.349885,0.013130625011399388,6550.742349543052,6551.2521044105515,2628.999989318848,6551.16044105511,6552.4966989638415,2631.9999881744384,6525.254991288932,6530.576096524742,2762.9999382019046,6539.495228780145,6544.254460983587,2769.9999355316163,6524.6380123483195,6528.120837790751,2800.9999237060547,6526.9979307393705,6530.695934835101,2806.9999214172362,6536.793605770699,6542.683471895345,2837.999909591675,6543.6174878503525,6545.665050279671,2842.9999076843264,6545.1685713849065,6548.375469939175,2877.999894332886,6542.219797047406,6543.751609255128,2881.9998928070067,6543.7796665342175,6546.969853592933,2877.999894332886,6541.729645138612,6542.801311244918,2881.9998928070067,6546.353478314026,6551.1865421646235,2940.999870300293,6549.779573310511,6551.606959684568,2946.9998680114745,6549.838314943301,6549.09512791515,2971.9998584747314,6544.372184185591,6547.768232111746,2978.9998558044435,0.16690945743845445,2768.39449024612,5.943043419750783,-0.6313106607706115,2767.596270127911,-22.47869429265124,-0.2042158053327703,2778.6919680218525,-7.2650647317228,-1.0150944190838944,2863.4087041060293,-36.676826702114475,-0.6264607681567771,2881.385621565345,-27.7321573319185,-0.636453235557042,2881.375629097945,-28.17450375194023,0.18288415362478505,2967.577853179683,6.50586624390905,0.5943735292112403,2976.657093090752,21.163061613151847,19.310027548460972,-7.654792516746551,26.180851116629565,33.42020313504818,55.873310620140124
316,50.26470137445722,1778271574.507287,0.01642141700722277,6548.983879940091,6549.965632545772,2628.999989318848,6549.6435706207785,6549.062027386373,2631.9999881744384,6524.985606871045,6528.476368554575,2762.9999382019046,6537.902856313232,6544.59717883669,2769.9999355316163,6523.410673350247,6525.621331417918,2800.9999237060547,6524.586838646575,6528.288195739218,2806.9999214172362,6535.953356053427,6542.273762875569,2837.999909591675,6543.258058501696,6545.756383531497,2842.9999076843264,6545.247476846899,6546.430901366262,2877.999894332886,6538.737666962131,6542.498020906563,2881.9998928070067,6544.562241342421,6548.549150288841,2877.999894332886,6541.253177247303,6543.653579179021,2881.9998928070067,6547.77766910169,6547.954042241037,2940.999870300293,6546.954117125653,6549.258721765444,2946.9998680114745,6547.8481874866275,6550.484031237583,2971.9998584747314,6544.3775376715475,6545.56151389186,2978.9998558044435,-0.009888029372750174,2768.2176927593086,-0.352077041049002,-0.5013735143343359,2767.726207274347,-17.85210143829457,-0.10607349542489536,2778.7901103317604,-3.773610026541392,-1.0130900742390805,2863.410708450874,-36.60440682949725,-0.5307852847136713,2881.4812970487883,-23.49679624544809,-0.6244515458844802,2881.3876307876176,-27.643213105875297,0.5806121975556658,2967.975581223614,20.65452485636971,0.3930010047476074,2976.455720566288,13.993060035061385,16.510509554484013,-1.914199548162004,24.976950527475804,30.00181900003507,56.58012548765837
317,50.45010883291252,1778271574.6917272,0.01449533412232995,6549.801039215088,6549.091758107405,2628.999989318848,6549.8484778555485,6551.032883516216,2631.9999881744384,6524.73330531528,6530.646110584711,2762.9999382019046,6538.481561573493,6545.1861570437395,2769.9999355316163,6523.272781734266,6526.348357123208,2800.9999237060547,6526.10555063117,6531.17698444234,2806.9999214172362,6534.969211724792,6542.666682458663,2837.999909591675,6543.214173059877,6545.320487819788,2842.9999076843264,6544.680852462023,6548.127224378763,2877.999894332886,6539.691366873491,6540.856411040133,2881.9998928070067,6544.7137115261185,6547.249737139713,2877.999894332886,6540.772272824526,6542.405261790506,2881.9998928070067,6546.484963474647,6549.703502766147,2940.999870300293,6548.9590350582275,6551.948678057279,2946.9998680114745,6550.057644343919,6550.0691185010855,2971.9998584747314,6544.040358223554,6544.539346517101,2978.9998558044435,0.24589438991154203,2768.4734751785927,8.755411816351268,-0.5847013067543366,2767.642879481927,-20.81910340465499,-0.06739510969460419,2778.8287887174906,-2.397609889866286,-1.1940583897445332,2863.229740135369,-43.14305330571091,-0.6400928573642697,2881.3719894761375,-28.335622483898014,-0.6090972940009785,2881.402985039501,-26.963511278416863,0.39789962678208746,2967.7928686528403,14.154762449548642,0.46282673606811453,2976.525546297609,16.47925126245384,20.063023871724475,-5.902611057602383,23.521403738854943,31.474150949961068,62.32632849604902
