batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08,peak_01_spike_sig,peak_01_spike_ref,peak_02_spike_sig,peak_02_spike_ref,peak_03_spike_sig,peak_03_spike_ref,peak_04_spike_sig,peak_04_spike_ref,peak_05_spike_sig,peak_05_spike_ref,peak_06_spike_sig,peak_06_spike_ref,peak_07_spike_sig,peak_07_spike_ref,peak_08_spike_sig,peak_08_spike_ref,peak_09_spike_sig,peak_09_spike_ref,peak_10_spike_sig,peak_10_spike_ref,peak_11_spike_sig,peak_11_spike_ref,peak_12_spike_sig,peak_12_spike_ref,peak_13_spike_sig,peak_13_spike_ref,peak_14_spike_sig,peak_14_spike_ref,peak_15_spike_sig,peak_15_spike_ref,peak_16_spike_sig,peak_16_spike_ref
210,18.135956458048895,1778516207.637995,0.0127079999074339,6733.83860225571,6739.444409634134,2763.023746575854,6737.972230033316,6743.882666503652,2772.8847172577803,6748.107185866675,6748.670278448512,2798.771433818544,6751.303802304612,6752.301592444295,2810.3174267559225,6751.416546443745,6750.913529663478,2834.976420536601,6758.017287648623,6756.158324418498,2847.168405411039,6732.923743008221,6737.473145459548,2869.1346751194783,6740.686575786289,6745.436238041385,2875.5616379295775,6735.225520371672,6739.157066662592,2874.991358913494,6740.289309838922,6745.150131430144,2886.5838794260317,6749.193313873521,6750.759650945991,2906.489025610305,6753.003918452181,6753.27944646514,2917.9233134642295,6753.142806492038,6753.441657242412,2936.577714585426,6756.359860317267,6754.955312223004,2949.797683060056,6737.670185224806,6742.866772625853,2969.4552021316945,6740.855193018919,6745.381344560931,2979.576898157969,-0.0166953995343971,2767.905325278017,-0.1560785272827346,2803.811993461403,-0.4262647531424628,2838.539252753416,0.2232167605451486,2872.3842877203933,-0.9658906654361848,2880.116901986741,-0.605785676962092,2912.268927384482,-0.8625429616899082,2943.306866078597,-0.1310710247464702,2974.1032497773695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,18.21697989560198,1778516207.718313,0.0112960410770028,6734.165595867593,6738.74484977229,2763.023746575854,6739.379415899991,6744.228567717089,2772.8847172577803,6748.067542867623,6750.086190665403,2798.771433818544,6752.320159244429,6752.575505089097,2810.3174267559225,6751.476952348932,6752.399620992144,2834.976420536601,6757.124051716232,6758.951667328911,2847.168405411039,6733.997486016442,6736.227696610325,2869.1346751194783,6741.414677384845,6745.257210318795,2875.5616379295775,6737.193835009321,6741.562819023749,2874.991358913494,6741.5056897026025,6746.304814011065,2886.5838794260317,6752.487561512363,6751.283649173213,2906.489025610305,6753.022893297062,6752.419760369227,2917.9233134642295,6752.454911819545,6753.355310694746,2936.577714585426,6756.507954580187,6755.968757832319,2949.797683060056,6737.606004523642,6740.819236176912,2969.4552021316945,6740.157179753645,6743.874577436805,2979.576898157969,-0.0182545790455781,2767.9037660985055,-0.4038721167868609,2803.564199871899,-0.1115798553583696,2838.8539376512,0.2815108550921977,2872.44258181494,-0.925816444004621,2880.1569762081726,-0.3200981910186067,2912.5546148704257,-0.8209800350693298,2943.348429005218,-0.0743947369914279,2974.1599260651246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,18.2974088746123,1778516207.798825,0.0114628328010439,6735.12741388269,6738.217305987714,2763.023746575854,6738.417075220833,6744.247712198552,2772.8847172577803,6747.7402420759845,6749.648175260569,2798.771433818544,6753.004997401962,6752.176440382675,2810.3174267559225,6751.460260720727,6752.06018583611,2834.976420536601,6756.257295901213,6757.754107956108,2847.168405411039,6733.261733960938,6736.511428309442,2869.1346751194783,6741.650997952134,6745.894114680441,2875.5616379295775,6739.942156982608,6743.484006785463,2874.991358913494,6741.464960112481,6746.783057737567,2886.5838794260317,6750.1412996301615,6750.421841855916,2906.489025610305,6753.303647950607,6752.918082342514,2917.9233134642295,6754.838663386008,6754.822462328453,2936.577714585426,6755.406959684568,6756.783259467555,2949.797683060056,6737.581045022465,6741.375680838709,2969.4552021316945,6739.712365131277,6746.022112357488,2979.576898157969,0.0925514438089871,2768.0145721213603,-0.5135773984888229,2803.4544945901966,-0.1126257286249676,2838.852891777933,0.2559368830299486,2872.417007842878,-1.0340467428452935,2880.048745909332,-0.511412606500993,2912.3633004549433,-0.3747024230651652,2943.794706617222,0.0225145177395752,2974.256835319856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,18.378317249706015,1778516207.87991,0.0118160829879343,6735.824372650304,6741.58069657976,2763.023746575854,6739.455003514992,6744.1668490387265,2772.8847172577803,6748.653437051075,6750.142864565822,2798.771433818544,6753.037067885198,6753.120017116484,2810.3174267559225,6754.556080936515,6754.310702387137,2834.976420536601,6758.19358743161,6756.753916923923,2847.168405411039,6732.3361631567695,6734.998502307669,2869.1346751194783,6741.549760063577,6745.2511935690945,2875.5616379295775,6738.673692575726,6742.066162851117,2874.991358913494,6741.141770333466,6745.887148882843,2886.5838794260317,6749.109429348656,6749.255377938074,2906.489025610305,6753.107661154751,6753.123706330041,2917.9233134642295,6752.726039979216,6753.984847327078,2936.577714585426,6756.529882018522,6756.709354464039,2949.797683060056,6737.361188373017,6742.109314729346,2969.4552021316945,6742.344814622367,6747.359673869854,2979.576898157969,-0.0771078963145225,2767.844912781237,-0.3636310032296989,2803.604440985456,-0.4037755759374962,2838.561741930621,0.2578425603104931,2872.418913520158,-1.0000414736535694,2880.0827511785237,-0.4304584041509636,2912.444254657293,-0.7642208512492836,2943.4051881890377,-0.085962669702906,2974.1483581324133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,18.48008349956945,1778516207.981621,0.0117003330960869,6732.834404132407,6737.584830516245,2763.023746575854,6736.925440902283,6744.791455512425,2772.8847172577803,6748.9165861784395,6749.312319283553,2798.771433818544,6751.555099795213,6752.871322248373,2810.3174267559225,6751.350924595776,6752.499341321027,2834.976420536601,6757.046119754256,6755.628393495735,2847.168405411039,6733.279767399212,6735.098309747225,2869.1346751194783,6741.786991472322,6743.7216630497915,2875.5616379295775,6737.600065715071,6740.522497478375,2874.991358913494,6741.496174771525,6745.787997065747,2886.5838794260317,6750.89532200385,6750.695687257389,2906.489025610305,6753.2284225326275,6753.235310389095,2917.9233134642295,6752.658885288993,6753.057882752088,2936.577714585426,6754.767805727909,6755.024348198184,2949.797683060056,6737.5731867224995,6741.714874530061,2969.4552021316945,6738.037177919736,6744.743034202402,2979.576898157969,0.1092398440664575,2768.0312605216177,-0.1013196584180924,2803.866752330267,-0.5949876131720987,2838.370529893386,0.2198764015137472,2872.380947361362,-1.0013382457691693,2880.0814544064083,-0.3796463956281182,2912.495066665816,-0.616558431193893,2943.552850609093,0.0249400186102629,2974.2592608207265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,18.583467854070477,1778516208.085109,0.0119129579979926,6734.894311825656,6738.747290399486,2763.023746575854,6738.159510346302,6743.779927866247,2772.8847172577803,6750.115658526147,6750.097427942659,2798.771433818544,6751.37493963383,6752.356186386281,2810.3174267559225,6752.01946083076,6752.297868080814,2834.976420536601,6757.133714888284,6757.400767185255,2847.168405411039,6732.78025338509,6735.303881774002,2869.1346751194783,6742.3666595347995,6746.217287648622,2875.5616379295775,6739.2461579606925,6742.542558914325,2874.991358913494,6743.188752024941,6746.6029648195135,2886.5838794260317,6749.523585597703,6749.78971177064,2906.489025610305,6751.618522480667,6753.963734449981,2917.9233134642295,6752.873247852798,6754.729915640188,2936.577714585426,6755.035984350643,6756.210971360454,2949.797683060056,6739.707045266989,6743.059901580219,2969.4552021316945,6742.590246660759,6745.344761133356,2979.576898157969,0.0489206053102643,2767.9709412828615,-0.092384320255984,2803.8756876684297,-0.23906228759865,2838.7264552189595,0.2696987448919855,2872.43076970474,-0.9008141086375552,2880.18197854354,-0.0970295717144717,2912.77768348973,-0.7015621262218228,2943.4678469140654,-0.1275556259416114,2974.1067651761746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,18.66529185406398,1778516208.1680682,0.0141844579484313,6732.216211755357,6735.702098297521,2763.023746575854,6736.772755753889,6742.233523856099,2772.8847172577803,6746.139647583825,6749.254370816396,2798.771433818544,6753.4707353975,6752.927971696672,2810.3174267559225,6752.3917076749085,6751.631560045236,2834.976420536601,6756.5238805513945,6756.263975914662,2847.168405411039,6733.1209004493085,6735.328587584436,2869.1346751194783,6739.513902558303,6745.045552770729,2875.5616379295775,6738.539378610508,6742.303131399579,2874.991358913494,6741.25495002598,6745.9237338386765,2886.5838794260317,6749.118181679248,6750.159502705015,2906.489025610305,6752.798788091818,6754.008295381606,2917.9233134642295,6752.047913928538,6751.43966897943,2936.577714585426,6753.50862701348,6753.589244123851,2949.797683060056,6735.788914020234,6740.209979521351,2969.4552021316945,6740.7896705076855,6745.494949109026,2979.576898157969,0.0582182109644866,2767.980238888516,-0.6174559420641939,2803.3506160466213,-0.1677020969827534,2838.7978154095754,0.3520491236491533,2872.513120083497,-0.9640529905104755,2880.118739661667,-0.3855376113875852,2912.489175450057,-0.4854790611952332,2943.683929979092,-0.0851050168535788,2974.149215785262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,18.751874999608845,1778516208.2534778,0.011837416794151,6734.314869945289,6735.534216156739,2763.023746575854,6736.141903291867,6742.434671577468,2772.8847172577803,6746.398638322584,6747.981966561727,2798.771433818544,6753.297806950514,6753.945343399455,2810.3174267559225,6752.329477030291,6751.618715041111,2834.976420536601,6755.774941162088,6756.774112846532,2847.168405411039,6733.868933581931,6734.385590060214,2869.1346751194783,6741.406629580952,6744.469278968121,2875.5616379295775,6739.215398722377,6743.063210257664,2874.991358913494,6742.831894733625,6747.371531619647,2886.5838794260317,6751.439678148975,6751.262427789834,2906.489025610305,6754.4016138399,6755.011541400495,2917.9233134642295,6754.255188434147,6755.101078949781,2936.577714585426,6756.541891065806,6756.8831356787,2949.797683060056,6738.002428401138,6741.8160787969555,2969.4552021316945,6741.185475440902,6745.485302747807,2979.576898157969,0.1972496567656246,2768.1192703343168,-0.3106538212661449,2803.6574181674196,0.0007760284924956,2838.9662935350507,0.3200938968088631,2872.481164856657,-0.9468782086001292,2880.1359144435773,-0.2920169370732299,2912.582696124371,-0.6736311590845051,2943.4957778812027,-0.0752979363688998,2974.1590228657474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,18.864267999539152,1778516208.368672,0.0174374170601367,6734.381431671607,6738.575375187213,2763.023746575854,6737.962054895009,6743.881258978513,2772.8847172577803,6745.925321698199,6749.728148974539,2798.771433818544,6752.270973805667,6752.9198811015685,2810.3174267559225,6751.486247210929,6751.857489989913,2834.976420536601,6756.442879848396,6755.583392425955,2847.168405411039,6731.337219182688,6733.751859889354,2869.1346751194783,6740.486934926797,6744.612276492344,2875.5616379295775,6737.856534828988,6742.155565913745,2874.991358913494,6740.794337806033,6746.4746018889255,2886.5838794260317,6751.327531558517,6751.122972766451,2906.489025610305,6753.388223247853,6754.414354922517,2917.9233134642295,6752.793316930038,6754.5794586912,2936.577714585426,6755.48308677446,6756.582967570376,2949.797683060056,6737.252092184492,6740.712065592811,2969.4552021316945,6741.970228016015,6746.021632484641,2979.576898157969,0.0470095010884466,2767.9690301786395,-0.5607126779231173,2803.4073593107623,-0.4089211505135018,2838.556596356045,0.2855347701446138,2872.446605729993,-1.0022405106853365,2880.0805521414923,-0.2250641527661672,2912.649648908678,-0.702297167409151,2943.467111872878,-0.0702555062807283,2974.1640652958354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,18.95508252060972,1778516208.456583,0.0116313751786947,6734.020374728733,6737.2330317571905,2763.023746575854,6736.094473820949,6742.729484671577,2772.8847172577803,6747.531152000489,6748.245959287221,2798.771433818544,6752.308186875324,6753.343815141974,2810.3174267559225,6751.274585078094,6751.656867989119,2834.976420536601,6756.275537182504,6754.724525476052,2847.168405411039,6732.451737628755,6734.559267353363,2869.1346751194783,6741.673270776661,6743.50422257542,2875.5616379295775,6737.569384417887,6741.076312009046,2874.991358913494,6739.614628480606,6746.966028364458,2886.5838794260317,6748.8981523367065,6750.253823700217,2906.489025610305,6752.942137115262,6754.255521594279,2917.9233134642295,6753.588778005318,6754.56902374912,2936.577714585426,6756.147615918331,6754.578200935294,2949.797683060056,6735.334480545282,6740.374224409328,2969.4552021316945,6740.674206070238,6745.436390867132,2979.576898157969,0.123147554714965,2768.0451682322664,-0.1689466382506805,2803.7991253504347,-0.5068184089846253,2838.4586990975736,0.2036682526657707,2872.364739212514,-1.200060001716518,2879.882732650461,-0.4173389816362408,2912.457374079808,-0.9959190384181152,2943.173490001869,-0.1122126802280025,2974.122108121888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,19.029354978585616,1778516208.530998,0.0119178751483559,6734.7138215606565,6739.331332334872,2763.023746575854,6737.886505486444,6744.60099489562,2772.8847172577803,6747.445526790354,6748.710720726228,2798.771433818544,6752.089563529662,6752.978546321484,2810.3174267559225,6752.341952196106,6752.841212519485,2834.976420536601,6755.947704557264,6755.7735152978585,2847.168405411039,6732.2102240425465,6734.427100589908,2869.1346751194783,6739.790917565793,6742.629062872513,2875.5616379295775,6737.798022434819,6741.953521105235,2874.991358913494,6740.545791178898,6745.591939970046,2886.5838794260317,6748.2800042791205,6749.984835101018,2906.489025610305,6751.723383867713,6751.860331020571,2917.9233134642295,6751.271539260934,6751.230062352905,2936.577714585426,6755.197317908122,6754.835004737599,2949.797683060056,6736.763198031605,6741.312595898157,2969.4552021316945,6739.938122382858,6744.322839808051,2979.576898157969,0.0636499255225898,2767.9856706030737,-0.2475334905960578,2803.72053849809,-0.3312908768610231,2838.634226629697,0.2406883258200786,2872.401759285668,-0.962883427524905,2880.1199092246525,-0.6476462960203206,2912.227066765424,-0.6446491982177742,2943.524759842069,-0.1066856779795893,2974.1276351241368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,19.12329499970656,1778516208.6250272,0.0120958329644054,6734.371299324511,6739.786586484091,2763.023746575854,6737.065038053612,6743.144536479505,2772.8847172577803,6749.622045114161,6751.140877831099,2798.771433818544,6755.231177980866,6753.692572668643,2810.3174267559225,6753.48345049974,6751.655613289727,2834.976420536601,6756.303275055781,6754.7375385885025,2847.168405411039,6733.085354708562,6734.8002811993765,2869.1346751194783,6742.987766298867,6744.5240807531245,2875.5616379295775,6739.101859889354,6742.270934070972,2874.991358913494,6742.986207476237,6746.9709493535465,2886.5838794260317,6748.929293639392,6750.746856374362,2906.489025610305,6753.213635113245,6754.109945899686,2917.9233134642295,6753.916797077972,6752.144010758932,2936.577714585426,6756.749031084757,6756.180069994193,2949.797683060056,6739.31745270043,6742.291414249473,2969.4552021316945,6738.5686523825525,6745.213020753737,2979.576898157969,-0.0005274077039733,2767.9214932698474,-0.5496611135459792,2803.4184108751397,-0.2008201704452541,2838.764697336113,0.2077212341259691,2872.368792193974,-0.9568487868914728,2880.125943865286,-0.5500280839020948,2912.3246849775423,-0.4042449632039887,2943.765164077083,0.0783109809546689,2974.31263178307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
