batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,f_new_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT
253,41.63600314583164,1778271355.8632278,0.013582708081230521,6483.053032062841,6487.422142922639,2628.999989318848,6489.320843903781,6491.091938441788,2630.999988555908,6493.935528929915,6496.227652290858,2763.9999378204348,6496.246107528195,6498.454233273222,2770.9999351501465,6497.173640614971,6498.912007519028,2802.9999229431155,6495.580507075832,6494.982397530335,2807.999921035767,6497.460917871444,6499.489094354617,2837.999909591675,6498.078848916465,6498.933186111196,2843.9999073028566,6470.5227114344225,6476.7141272121535,2877.999894332886,6436.703706024391,6449.600537946633,2881.9998928070067,6453.0868462878625,6465.290636366414,2877.999894332886,6432.059687624171,6449.745039276217,2881.9998928070067,6474.452559831281,6484.975659443104,2938.9998710632326,6488.580404682581,6492.6657349390225,2944.999868774414,6477.753252131919,6479.431978787786,2970.999858856201,6470.29082128557,6474.296533912033,2977.9998561859134,-0.1518284317917674,2760.1537163619423,-5.403994133678186,-0.3266875326854298,2769.782723521176,-11.617692779271614,-0.4464732371789801,2769.6629378166826,-15.877523274531738,-0.4131843869057558,2872.623230601521,-16.887196178713914,-0.3105352529353551,2883.4768122182686,-14.306150553992577,-0.337317179535035,2883.450030291669,-15.539975926278922,-0.8395936317225895,2976.1729763097824,-29.856016073807016,0.41994604102617206,2977.432515982531,14.93331449559121,7.144170892129682,-0.19034838531390325,-20.719960314557298,21.917850389136568,42.63418723827951
254,41.795363937853836,1778271356.023923,0.016256292117759585,6487.038337867163,6491.285490723478,2628.999989318848,6492.32110523581,6492.20293578262,2630.999988555908,6493.217652902161,6493.723911116545,2763.9999378204348,6494.344677079194,6495.105760002445,2770.9999351501465,6491.442341901764,6491.3617568848,2802.9999229431155,6475.394389766789,6477.950823730784,2807.999921035767,6483.406785463215,6488.36314607085,2837.999909591675,6489.408802763089,6492.512597426415,2843.9999073028566,6478.247362227588,6480.626772014549,2877.999894332886,6450.437060243909,6458.180274780695,2881.9998928070067,6464.555918941223,6474.252523153101,2877.999894332886,6447.790566066571,6457.579761286182,2881.9998928070067,6474.543680655317,6484.517795030107,2938.9998710632326,6487.494625118439,6490.846510988171,2944.999868774414,6490.354953082495,6491.0222682397525,2970.999858856201,6476.722165846502,6477.592992939451,2977.9998561859134,-0.2998102394283423,2760.0057345543055,-10.671076266594655,-0.3143180288231128,2769.7950930250386,-11.177807318926277,0.014965916070210585,2770.1243769699317,0.5322193156097293,-0.5098579245826435,2872.526557063844,-20.838325620621564,-0.3405179762749664,2883.4468294949293,-15.68743448250191,-0.4556607734258149,2883.3316866977784,-20.9919858198368,-0.8523299017857072,2976.160240039719,-30.308918846478868,0.34278970762249406,2977.3553596491274,12.189629165856182,9.192866443041389,-4.293861358738851,-23.553853590231544,25.64624841487991,42.78722007648758
255,41.9538565838011,1778271356.180613,0.012650999939069152,6488.533698077452,6492.253310205704,2628.999989318848,6492.26067029373,6493.295170706361,2630.999988555908,6495.207511385518,6497.438061252559,2763.9999378204348,6496.297996454443,6498.372037472873,2770.9999351501465,6490.946017361004,6492.144560931626,2802.9999229431155,6473.70499281719,6475.823631445427,2807.999921035767,6483.946653116116,6488.3129244735155,2837.999909591675,6490.062704404439,6493.651303603631,2843.9999073028566,6475.126075129138,6477.709947427943,2877.999894332886,6443.049711159336,6454.269914723232,2881.9998928070067,6459.707179753645,6469.62338692423,2877.999894332886,6440.396164073723,6452.68748509949,2881.9998928070067,6474.632883516215,6484.4177904453345,2938.9998710632326,6489.133264052327,6492.53271693615,2944.999868774414,6491.285910994285,6493.082001711648,2970.999858856201,6479.698152336705,6479.683033285448,2977.9998561859134,-0.15889839348241197,2760.1466464002515,-5.655633639208827,-0.32931155511571225,2769.780099498746,-11.711008511862772,-0.14424156523966855,2769.965169488622,-5.129532116456157,-0.35780625556055895,2872.678608732866,-14.623845002643863,-0.2686670771475759,2883.5186803940564,-12.377311813208175,-0.4055770066062785,2883.381770464598,-18.684660317632055,-0.8359569274418136,2976.176613014063,-29.72669458140865,0.2697296399624309,2977.282299581467,9.59160737055391,11.724877846512845,2.367282562535737,-12.592329785767106,17.367888665006202,41.163753587793636
256,42.11401641683187,1778271356.3403368,0.011781084118410945,6490.875920775132,6492.171566769569,2628.999989318848,6491.774372650305,6492.823551976037,2630.999988555908,6493.387951218021,6495.7977549897605,2763.9999378204348,6494.889960876609,6494.289534492771,2770.9999351501465,6484.717973836231,6484.829797964362,2802.9999229431155,6466.385437234466,6469.889733166243,2807.999921035767,6478.924501023933,6484.575752666809,2837.999909591675,6485.955367240272,6489.270842375523,2843.9999073028566,6479.799757007061,6482.981511140996,2877.999894332886,6456.515794541064,6462.819350796222,2881.9998928070067,6467.0786166213275,6475.976698658191,2877.999894332886,6454.157670324295,6459.872191826878,2881.9998928070067,6475.458304551151,6482.411853165021,2938.9998710632326,6484.751645933307,6489.22806950515,2944.999868774414,6487.837737261973,6490.604457927072,2970.999858856201,6486.338351621481,6488.222208637711,2977.9998561859134,0.045567856147821835,2760.351112649882,1.6218861276578964,-0.4332832873973639,2769.676127766464,-15.408461039198777,0.0855923601810421,2770.1950034140427,3.0438435671605824,-0.5785256593269275,2872.4578893291,-23.644834154157003,-0.3896606496356261,2883.3976868215686,-17.951404441074153,-0.5274964353664252,2883.2598510358375,-24.301406522168534,-0.5645386761970556,2976.4480312653077,-20.07504005984892,0.30337659830250935,2977.315946539807,10.788095875326201,18.727736199881672,6.199926045788502,-11.642471929226298,22.906643987464147,42.163609757750166
257,42.26802041695919,1778271356.494844,0.012783250072970986,6490.960868967204,6491.466731362901,2628.999989318848,6490.9163859767095,6489.757567931045,2630.999988555908,6490.568838829966,6491.674361952502,2763.9999378204348,6491.698358651466,6492.32132988966,2770.9999351501465,6467.620402237369,6468.793743313874,2802.9999229431155,6469.305509368219,6473.421754745239,2807.999921035767,6479.497137573739,6483.647158969343,2837.999909591675,6485.15571415472,6487.643477397071,2843.9999073028566,6479.008086010332,6479.379820888224,2877.999894332886,6452.572945257818,6459.265407891922,2881.9998928070067,6465.365048751414,6474.426782712351,2877.999894332886,6450.840448390745,6458.576451080478,2881.9998928070067,6474.699475807684,6481.3132148424365,2938.9998710632326,6482.153296451386,6487.089085185072,2944.999868774414,6484.81534828988,6487.918015099184,2970.999858856201,6488.400968915243,6488.803909282636,2977.9998561859134,-0.07337175123266641,2760.2321730425015,-2.6115037121823454,-0.3411950294121224,2769.7682160244494,-12.133609743049032,0.0435165327413055,2770.152927586603,1.5475390323340295,-0.48302055804068394,2872.553394430386,-19.74145969810185,-0.31972722536673204,2883.467620245837,-14.729618550776836,-0.48680043421685715,2883.300547036987,-22.42656907975946,-0.5090030337622947,2976.5035669077424,-18.10018821420121,0.23746093984166633,2977.2500308813464,8.444129837274184,14.979881373656541,2.216990010690356,-12.780787014883781,19.81566066009773,33.89195996858084
258,42.42521047941409,1778271356.651825,0.012371541000902653,6488.81433505517,6490.435229391447,2628.999989318848,6491.173895833971,6490.565739523795,2630.999988555908,6489.896416236207,6490.3547070330405,2763.9999378204348,6490.9125928416415,6492.121261118073,2770.9999351501465,6470.787058715652,6469.84004493077,2802.9999229431155,6463.826250878748,6468.473545863007,2807.999921035767,6475.347212458355,6482.480945685729,2837.999909591675,6483.68639850842,6486.68962618822,2843.9999073028566,6472.286612464467,6475.764973866797,2877.999894332886,6443.853767154689,6452.791837576795,2881.9998928070067,6458.8193034202395,6467.864087477458,2877.999894332886,6440.779857566404,6450.351208851667,2881.9998928070067,6470.98024115903,6480.056418681419,2938.9998710632326,6482.019823027784,6485.726232539659,2944.999868774414,6485.336499373414,6486.462184796894,2970.999858856201,6486.48539749977,6487.489320536724,2977.9998561859134,-0.12069862711626912,2760.1848461666177,-4.2959982210308025,-0.29624856431882346,2769.8131624895427,-10.535219321854083,0.2905062935232643,2770.399917347385,10.331012147463905,-0.8329070633428074,2872.203507925084,-34.04161779354627,-0.33822645927220313,2883.4491210119318,-15.581865833117712,-0.4461470442264818,2883.3412004269776,-20.553694704837667,-0.7655805748027367,2976.246989366702,-27.224105904911358,0.3309273401157784,2977.343497281621,11.767802437338393,9.942004405386395,-3.451255346007576,-21.423808078650115,23.86910487745408,46.54807888082161
259,42.619569145841524,1778271356.846823,0.013643207959830761,6485.835851392242,6488.336027141852,2628.999989318848,6488.3422914692665,6488.425061894427,2630.999988555908,6488.960766573952,6489.5141516642725,2763.9999378204348,6489.897629672648,6489.576617660542,2770.9999351501465,6466.968476632943,6467.084486658312,2802.9999229431155,6463.323091970536,6469.566061986123,2807.999921035767,6475.455362655501,6480.549173212703,2837.999909591675,6483.196376501512,6485.819606015222,2843.9999073028566,6468.93907448727,6472.945016352355,2877.999894332886,6440.8819436378635,6449.539716355413,2881.9998928070067,6456.3534202402425,6464.55095821744,2877.999894332886,6438.307575572332,6446.591064278509,2881.9998928070067,6467.997310266835,6476.941284347586,2938.9998710632326,6478.787627227435,6482.644518140417,2944.999868774414,6482.117066051288,6485.148542042364,2970.999858856201,6484.787468288657,6485.1951447259835,2977.9998561859134,-0.13656183945353023,2760.1689829542806,-4.860613855929949,-0.35548931507304304,2769.7539217387884,-12.641944474841905,0.33998925101541627,2770.449400304877,12.09072973823935,-0.5978029840525533,2872.438612004374,-24.432714758456484,-0.35584585867794294,2883.431501612526,-16.393579730933734,-0.4558503748478416,2883.331497096356,-21.000720630017366,-0.7461106906950589,2976.26645925081,-26.53175528324055,0.24017513943846097,2977.2527450809434,8.540646990010517,14.795102346905095,1.6487406359715695,-13.352100018000503,19.99729916840746,46.38341278533549
260,42.77631099987775,1778271357.002858,0.012238000053912401,6493.081592138644,6492.119023749121,2628.999989318848,6493.875807684079,6493.327928905462,2630.999988555908,6493.679373108781,6493.338198795733,2763.9999378204348,6494.098416725249,6493.452165540851,2770.9999351501465,6470.583018002872,6471.204496133509,2802.9999229431155,6472.740385732188,6478.706152764617,2807.999921035767,6483.052874652322,6486.437020509215,2837.999909591675,6486.912172570834,6489.045818687532,2843.9999073028566,6468.6645306721275,6470.3022618210725,2877.999894332886,6434.400158938779,6448.439834031238,2881.9998928070067,6453.079539688846,6463.5432557997365,2877.999894332886,6432.622609041171,6447.40396735642,2881.9998928070067,6469.146876241709,6478.69950790109,2938.9998710632326,6483.218670721642,6485.23339548247,2944.999868774414,6485.623587125959,6488.712210777272,2970.999858856201,6487.9804230216705,6489.919633523857,2977.9998561859134,0.10101903450615025,2760.40656382824,3.595547048854331,-0.3347190475441942,2769.7746920063173,-11.903310266459673,0.2664074385737366,2770.3758184924354,9.474006400001146,-0.42450728784163644,2872.611907700585,-17.3499727391941,-0.1859378290537994,2883.6014096421504,-8.566030912696215,-0.36289179846489517,2883.4244556727394,-16.718181445018313,-0.9163234588227402,2976.096246482682,-32.58453480559208,0.2936658183583517,2977.3062357598633,10.442779771025679,11.947356356367775,7.175827199129831,-6.15489455808709,15.235305934538466,50.2378385943274
261,42.93093329190742,1778271357.157108,0.01149216596968472,6494.209021303909,6495.891663355443,2628.999989318848,6496.482674144941,6494.650508909741,2630.999988555908,6495.255886847816,6495.411868447596,2763.9999378204348,6495.38161200599,6496.590969526545,2770.9999351501465,6472.875367545925,6473.993760124706,2802.9999229431155,6475.923082800991,6482.3108689672035,2807.999921035767,6484.60541155974,6490.534942079042,2837.999909591675,6490.97307057493,6492.759207751323,2843.9999073028566,6466.46451691781,6469.1404361646855,2877.999894332886,6431.537416327903,6449.420950881805,2881.9998928070067,6450.107664211266,6461.2078002261815,2877.999894332886,6430.514049271022,6447.90938502919,2881.9998928070067,6471.028359874072,6480.2156065653935,2938.9998710632326,6483.81512974906,6487.675907020815,2944.999868774414,6487.647953663233,6491.099775346151,2970.999858856201,6490.4188770364035,6491.675170400709,2977.9998561859134,-0.22831228330834935,2760.077232510426,-8.126266108953464,-0.28522539108561296,2769.824185662776,-10.14321219803328,0.25911050107957156,2770.3685215549413,9.214512022178083,-0.8338152952301161,2872.2025996931966,-34.07873800075353,-0.12435669914492489,2883.6629907720594,-5.7290296143452935,-0.319567471055953,2883.467780000148,-14.722258776966774,-0.7626449672915445,2976.249924974213,-27.119715469194595,0.2557790056965043,2977.2683489472015,9.095521710603448,5.281861824855698,0.39249566618919657,-13.47586522919073,14.479332196622778,48.711559803378876
262,43.09335779189132,1778271357.319895,0.012216665782034397,6493.816202585812,6494.19402451325,2628.999989318848,6494.213907143076,6495.037532475471,2630.999988555908,6494.193028089372,6494.183253354525,2763.9999378204348,6494.6677201454895,6495.645326588624,2770.9999351501465,6473.078677751628,6473.203418711984,2802.9999229431155,6475.819028333894,6480.566992694929,2807.999921035767,6484.160314209737,6489.0603631139775,2837.999909591675,6489.409087018981,6491.716272885656,2843.9999073028566,6476.3797032123975,6478.100004584773,2877.999894332886,6446.508516978941,6455.690174832656,2881.9998928070067,6462.878335421951,6471.201945471773,2877.999894332886,6444.571510224042,6456.365692147812,2881.9998928070067,6473.558842497785,6482.561278540209,2938.9998710632326,6483.880760766575,6488.5132377662985,2944.999868774414,6489.84666381392,6489.177398600116,2970.999858856201,6490.063376837729,6490.960358529204,2977.9998561859134,0.10359827765047537,2760.4091430713847,3.6873494514529352,-0.2876232845052464,2769.8217877693564,-10.228486309468574,0.19934656409412627,2770.3087576179555,7.089181271202601,-0.6144865791993553,2872.4219284092273,-25.114587435979868,-0.2945407868346377,2883.4928066843695,-13.569296242268981,-0.38174586728211585,2883.405601603922,-17.586775733444068,-0.6960319503923231,2976.3165379911125,-24.75095130981487,0.39211755129281123,2977.4046874927976,13.943731195531694,9.057146128461175,0.11501264490701767,-18.13504150563989,20.27128151627492,43.1360992858292
263,43.24646818789188,1778271357.472897,0.012001542141661048,6493.519473056821,6492.81758718709,2628.999989318848,6494.726616132286,6493.644113152184,2630.999988555908,6493.316563254577,6493.023668123606,2763.9999378204348,6494.205504783446,6494.681841244613,2770.9999351501465,6471.668186264022,6472.748159977993,2802.9999229431155,6474.811766054345,6479.358391661827,2807.999921035767,6484.130588073478,6488.069341626677,2837.999909591675,6489.8485756640275,6491.48460891891,2843.9999073028566,6478.994759605097,6480.43727878473,2877.999894332886,6450.664379374637,6457.334153498183,2881.9998928070067,6464.606913836843,6472.885961426781,2877.999894332886,6448.499445242535,6458.653733533026,2881.9998928070067,6474.837089280803,6484.135369991136,2938.9998710632326,6486.713092581837,6488.407315768561,2944.999868774414,6488.447942965431,6489.620970749152,2970.999858856201,6488.196763150656,6490.894310297399,2977.9998561859134,0.03434380257718592,2760.339888596311,1.2223909939994384,-0.29556500380970835,2769.813846050052,-10.5109104787046,0.09189579597453042,2770.201306849836,3.2680069440137984,-0.5734490279674254,2872.4629659604593,-23.437347926671652,-0.34356311126553657,2883.4437843599385,-15.827721806470876,-0.4167486334049609,2883.370598837799,-19.19932966162515,-0.9204159844808345,2976.092153957024,-32.73006534228736,0.3905908705559452,2977.403160812061,13.889442307553917,10.475606722154382,-0.9693408323688516,-19.462198683330993,22.12363296197065,47.206505103062696
264,43.443086625426076,1778271357.6731122,0.019195582950487733,6491.265658526148,6493.2711816486835,2628.999989318848,6491.9609346822745,6492.8499724913645,2630.999988555908,6492.575801571048,6493.974010453281,2763.9999378204348,6492.578297215516,6493.457155301525,2770.9999351501465,6468.786879909527,6469.153817587187,2802.9999229431155,6468.094078002262,6474.348893541584,2807.999921035767,6480.038334810649,6485.157500687716,2837.999909591675,6485.060042179905,6489.512514900511,2843.9999073028566,6477.285571721124,6480.599142647553,2877.999894332886,6453.130571262645,6458.428083259468,2881.9998928070067,6465.933583458141,6472.644481462236,2877.999894332886,6448.989976159182,6457.019272855091,2881.9998928070067,6472.791233915091,6481.9008634654765,2938.9998710632326,6484.583756151236,6486.688573218816,2944.999868774414,6486.735310389094,6489.125573860683,2970.999858856201,6487.881384295626,6489.021574410856,2977.9998561859134,-0.027347840542075036,2760.278196953192,-0.9733853410330322,-0.3425251408783762,2769.766885912983,-12.180911292177946,0.3173177849453703,2770.426728838807,11.2844849284287,-0.34214460817383346,2872.694270380253,-13.983740196452816,-0.414515772141057,2883.372831699063,-19.09646324273828,-0.428986469936025,2883.3583610012683,-19.76311857194574,-0.8789841534715118,2976.133585788033,-31.256746148520172,0.29003318190838984,2977.302603123413,10.313602931013396,15.437187315279475,1.9302373936269646,-13.780950379206802,20.783338566191464,46.67324573941352
265,43.609494333388284,1778271357.835938,0.01203366694971919,6494.4340465201585,6495.190619555583,2628.999989318848,6494.576959990219,6495.333800470703,2630.999988555908,6495.355651496165,6495.680652260294,2763.9999378204348,6497.168418559159,6496.011396216034,2770.9999351501465,6474.606712106855,6474.549098328086,2802.9999229431155,6478.503890943546,6482.93221261118,2807.999921035767,6485.200887917596,6490.590868661553,2837.999909591675,6491.449414677385,6493.467390041874,2843.9999073028566,6470.462348320445,6473.646773848459,2877.999894332886,6434.991848274597,6450.575602897577,2881.9998928070067,6452.842918054834,6464.232391417306,2877.999894332886,6433.98963841428,6448.714992205887,2881.9998928070067,6469.591243084635,6481.286172326314,2938.9998710632326,6485.645282269157,6489.882153009139,2944.999868774414,6489.468582082709,6490.15357306599,2970.999858856201,6490.521115933612,6491.784498884372,2977.9998561859134,0.06626227836793197,2760.371807072102,2.3584578946027923,-0.37759641667501675,2769.7318146371867,-13.42811930233121,0.18646345075544765,2770.295874504617,6.631030782327274,-0.724670304028909,2872.3117446843976,-29.617889680366254,-0.18595777515033934,2883.601389696054,-8.566949815968442,-0.38442977440299986,2883.402917696801,-17.710421532049395,-0.9108136128068755,2976.101756328698,-32.388604244665416,0.35630138488673185,2977.3688713263914,12.670105480043453,10.880772768073268,6.887251038969119,-9.700664070065498,16.122292836457405,56.114584437019154
266,43.78440247941762,1778271358.010496,0.01133304089307785,6494.363036036311,6495.231796925145,2628.999989318848,6495.882802518569,6496.657745208913,2630.999988555908,6494.0666671760855,6495.776333404652,2763.9999378204348,6493.7604639789715,6495.897353058042,2770.9999351501465,6474.846168658495,6475.9082969098645,2802.9999229431155,6479.851295962345,6484.307566402787,2807.999921035767,6487.468201546597,6491.685869731332,2837.999909591675,6490.594701531314,6493.285293578262,2843.9999073028566,6470.539241067336,6472.1632836140225,2877.999894332886,6436.264604028486,6450.19919308005,2881.9998928070067,6452.654046825808,6463.932959929089,2877.999894332886,6434.003417183727,6448.910876608492,2881.9998928070067,6471.620798056057,6482.369274383348,2938.9998710632326,6485.098508420699,6488.96741755051,2944.999868774414,6489.401282208027,6490.848303634196,2970.999858856201,6491.862302472721,6492.665119051258,2977.9998561859134,0.05836468968303447,2760.363909483417,2.0773608535563373,-0.3080351209223295,2769.801375932939,-10.95437395692515,0.08489381366539706,2770.194304867527,3.0190017902366697,-0.4634755513697238,2872.572939437057,-18.942638705763482,-0.18801788806863873,2883.5993295831354,-8.661857834587352,-0.3780342883044664,2883.4093131828995,-17.41578578255968,-0.8704111229297373,2976.142158818575,-30.95188850312413,0.3119939134019372,2977.324563854907,11.094528283101521,10.408464468580618,4.492592265789889,-9.921970319837914,15.065358040487615,45.804176527904474
267,43.95248829189222,1778271358.179712,0.013592500006780028,6496.385588531956,6494.302266405844,2628.999989318848,6496.158594920073,6495.324945746861,2630.999988555908,6494.632686371,6495.392042363297,2763.9999378204348,6495.870192866094,6494.591695448849,2770.9999351501465,6473.37550356084,6474.664379374638,2802.9999229431155,6478.593547696917,6483.572303389675,2807.999921035767,6486.417443530886,6489.7456200140605,2837.999909591675,6492.039545190573,6492.495390775437,2843.9999073028566,6472.949315340649,6475.0795381605885,2877.999894332886,6438.8648592474865,6452.281665495002,2881.9998928070067,6456.460781856527,6466.4110431885565,2877.999894332886,6436.709242901244,6449.186438243114,2881.9998928070067,6472.801561879145,6481.399274077697,2938.9998710632326,6484.333618608064,6489.1317908121155,2944.999868774414,6489.053137512609,6490.9905874621745,2970.999858856201,6491.428385854449,6492.459164960113,2977.9998561859134,0.17099456887905895,2760.476539362613,6.086170002602703,-0.39785978836718044,2769.7115512654946,-14.14872723326939,0.11234797326924197,2770.2217590271307,3.9953291975567495,-0.6539016828923205,2872.3825133055343,-26.725516138906087,-0.21052039315232546,2883.576827078052,-9.698533131598545,-0.4022049118152585,2883.385142559389,-18.529310175235473,-0.6565442614627993,2976.356025680042,-23.34676596245996,0.30248219669150034,2977.3150521381963,10.756290883165962,14.464741046183713,10.057731759994438,-4.85482574436954,18.274464005747088,49.54596867960337
268,44.120924791903235,1778271358.3475049,0.01230599987320602,6493.671270287618,6494.227381789284,2628.999989318848,6495.2333221261115,6494.099775346151,2630.999988555908,6494.899457468594,6495.353916923923,2763.9999378204348,6495.3121450622,6496.488820796529,2770.9999351501465,6473.012791515114,6474.228173426659,2802.9999229431155,6477.027516275943,6482.693766237736,2807.999921035767,6486.22782039918,6489.979898829355,2837.999909591675,6489.7540896170185,6491.63400831372,2843.9999073028566,6471.641200293426,6474.569549469695,2877.999894332886,6439.23163645811,6450.161056942874,2881.9998928070067,6455.107343277195,6466.595726992084,2877.999894332886,6436.784636427546,6451.784596692851,2881.9998928070067,6473.952850200202,6483.182655805851,2938.9998710632326,6485.137384234496,6488.015794541064,2944.999868774414,6488.366259131339,6490.392554329554,2970.999858856201,6489.763167466454,6491.9657868997765,2977.9998561859134,-0.07538225071798409,2760.230162543016,-2.683062953730204,-0.2972912522752039,2769.8121198015865,-10.572299489077787,0.18306832120860175,2770.2924793750703,6.510292865894252,-0.5123530325951258,2872.5240619558317,-20.940302800372745,-0.28244718868066565,2883.5049002825235,-13.012152297113655,-0.38063352907141595,2883.4067139421327,-17.535531059099334,-0.8335288178252155,2976.17904112368,-29.640350811038,0.3417202603000034,2977.354290201805,12.151599534324959,9.02903239927268,-0.34552981877040256,-17.333795371040253,19.547462210933464,44.28545948562356
269,44.355297979316674,1778271358.5832288,0.01500537502579391,6496.36944249167,6495.104989760675,2628.999989318848,6495.512042668948,6497.0525369074185,2630.999988555908,6496.216411957086,6496.721236665953,2763.9999378204348,6497.919787877861,6497.744759605099,2770.9999351501465,6477.8671149555275,6478.005885319558,2802.9999229431155,6479.998375462297,6484.368828132163,2807.999921035767,6488.18472506648,6491.078095485528,2837.999909591675,6491.766875019103,6494.560798667359,2843.9999073028566,6473.34999388697,6475.018062475166,2877.999894332886,6440.9191750466125,6451.956120671211,2881.9998928070067,6456.352815050281,6467.900794693889,2877.999894332886,6436.708139499342,6450.75603661705,2881.9998928070067,6472.432483112754,6482.4223798025505,2938.9998710632326,6485.65373658954,6490.4719931534055,2944.999868774414,6491.42592841642,6494.039922670172,2970.999858856201,6492.6423113366145,6495.287836598711,2977.9998561859134,0.3012723057756091,2760.6068170995095,10.723115254750143,-0.3483657892088206,2769.7610452646527,-12.388616977721222,0.1627505890270004,2770.2721616428885,5.787751762115265,-0.2615669769976487,2872.774848011429,-10.690464098876896,-0.25260588938010825,2883.534741581824,-11.63738367910622,-0.4027211641856202,2883.3846263070186,-18.55309357523414,-0.7518665975720676,2976.2607033439326,-26.736435787887455,0.3364726787667458,2977.3490426202716,11.964995119181756,15.011779779123113,8.938378122489967,-5.764242830480227,18.39768004413164,43.16898125212316
270,44.515123437391594,1778271358.741578,0.012056875042617321,6499.413335574777,6498.04859247486,2628.999989318848,6498.58560381453,6500.266583121925,2630.999988555908,6500.119624354311,6500.112009047285,2763.9999378204348,6500.347090197757,6500.877390958829,2770.9999351501465,6477.774232050615,6477.600730507076,2802.9999229431155,6481.382368493443,6485.801393770822,2807.999921035767,6489.7576672677815,6493.833960937738,2837.999909591675,6494.767637619587,6496.04279273772,2843.9999073028566,6467.079420484763,6471.9162331509615,2877.999894332886,6437.39861081395,6451.951516031421,2881.9998928070067,6452.804821652351,6466.400868050248,2877.999894332886,6435.2348213467,6450.356316288167,2881.9998928070067,6474.74176269218,6484.252215973347,2938.9998710632326,6489.01013081884,6491.4563285142285,2944.999868774414,6493.0897881835135,6496.90888834551,2970.999858856201,6494.255790567595,6497.103226151541,2977.9998561859134,0.32132561652569325,2760.62687041026,11.43686808994314,-0.30401586751422016,2769.805395186347,-10.811440889006647,0.19618480153640921,2770.3055958553978,6.976742373597253,-0.6436083997470917,2872.39280658868,-26.30482093041028,-0.24479280042743667,2883.5425546707766,-11.277439918157688,-0.42402890580734326,2883.3633185653966,-19.53472692192989,-0.8830177466967035,2976.129552194808,-31.400181043231605,0.30016422959835554,2977.3127341711033,10.673863789657048,14.844095419313737,6.596133699494836,-6.34649577015186,17.439442570215885,51.670278220306926
271,44.675772833870724,1778271358.902097,0.011796750128269196,6501.370891279762,6502.222119998777,2628.999989318848,6504.554401381544,6504.694863526607,2630.999988555908,6505.88306843537,6506.162010575542,2763.9999378204348,6507.566803191002,6507.810309624966,2770.9999351501465,6493.530435247731,6492.603829813247,2802.9999229431155,6478.957011645321,6482.813060488431,2807.999921035767,6490.888651159948,6497.588559464499,2837.999909591675,6499.526091939969,6503.030036372527,2843.9999073028566,6456.919933062321,6466.0901733043975,2877.999894332886,6444.331006816029,6464.0056270440455,2881.9998928070067,6445.02882752086,6462.976883577345,2877.999894332886,6442.89739737751,6464.428816823059,2881.9998928070067,6483.615145031635,6494.403878717486,2938.9998710632326,6497.69256197084,6501.05703151267,2944.999868774414,6500.694484518752,6503.1892960846035,2970.999858856201,6490.787656264327,6492.808801234833,2977.9998561859134,0.006735905759367044,2760.3122806994934,0.23974953030241583,-0.32489099219324796,2769.7845200616684,-11.553804037230798,0.21388393224571714,2770.323294986107,7.60616052540321,-0.6995547815933978,2872.3368602068335,-28.591396986207144,-0.22819437118714547,2883.559153100017,-10.512761430202469,-0.3798780737574258,2883.4074693974467,-17.50072774013121,-0.9072714170831182,2976.105298524422,-32.26264348404354,0.31833205811674564,2977.3309019996213,11.319913211397356,10.386873642347801,3.3179971597081446,-12.07396988397629,16.2688966427689,51.87765096809055
