batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_01_ref,peak_01_ref_raw,peak_01_spike_ref,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_02_ref,peak_02_ref_raw,peak_02_spike_ref,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
530,0,8.189473833481316,1785874183.814365,0.01055108301807195,-5290.300911904595,2806.827483148631,-5290.300911904595,False,-5277.322982600457,-5277.322982600457,False,-5288.928231699781,2812.827480859813,-5288.928231699781,False,-5277.179515103836,-5277.179515103836,False,-1.0024591879911322,-1.0022263249833208,0.00023286300781144575,-0.05891884086607189,-58.91884086607189,2809.8855781203797,-2.102442223311158
531,0,8.204546854482032,1785874183.833882,0.01944320905022323,-5284.960357665407,2806.827483148631,-5284.960357665407,False,-5289.483773227853,-5289.483773227853,False,-5282.131711209834,2812.827480859813,-5282.131711209834,False,-5280.169086407679,-5280.169086407679,False,-0.9991448285397262,-1.0003716973396188,-0.0012268687998926442,0.10447114429680172,104.47114429680173,2810.048968105543,3.7279169389381144
532,0,8.219385729520582,1785874183.844047,0.01009387499652803,-5284.108152788538,2806.827483148631,-5284.108152788538,False,-5289.483773227853,-5289.483773227853,False,-5282.131711209834,2812.827480859813,-5282.131711209834,False,-5280.169086407679,-5280.169086407679,False,-0.9989837154872233,-1.0003716973396188,-0.0013879818523955256,0.12250477151452652,122.50477151452651,2810.0670017327607,4.371423476824384
533,0,8.234155916958116,1785874183.8634171,0.01929716602899134,-5296.609153464959,2806.827483148631,-5296.609153464959,False,-5287.0180606811255,-5287.0180606811255,False,-5288.705149297467,2812.827480859813,-5288.705149297467,False,-5275.422892101035,-5275.422892101035,False,-1.001814083605116,-1.0025177616028318,-0.000703677997715868,0.04590960788726947,45.90960788726947,2809.990406569133,1.6382246605505806
534,0,8.249010666972026,1785874183.873767,0.01028724992647767,-5296.46912188983,2806.827483148631,-5296.46912188983,False,-5287.0180606811255,-5287.0180606811255,False,-5288.705149297467,2812.827480859813,-5288.705149297467,False,-5275.422892101035,-5275.422892101035,False,-1.0017875976779786,-1.0025177616028318,-0.0007301639248531444,0.04887421770062349,48.87421770062349,2809.9933711789467,1.7440129068164247
535,0,8.264049438002985,1785874183.893495,0.019665707950480282,-5289.207141347869,2806.827483148631,-5289.207141347869,False,-5279.675304422246,-5279.675304422246,False,-5290.5893585438225,2812.827480859813,-5290.5893585438225,False,-5278.446175435985,-5278.446175435985,False,-1.0018053831677185,-1.002300522294676,-0.0004951391269574223,0.0225675372279364,22.567537227936402,2809.967064498474,0.8052932210939338
536,0,8.278924708953127,1785874183.9035158,0.009958500042557716,-5288.9149757272835,2806.827483148631,-5288.9149757272835,False,-5279.675304422246,-5279.675304422246,False,-5290.5893585438225,2812.827480859813,-5290.5893585438225,False,-5278.446175435985,-5278.446175435985,False,-1.0017500453668615,-1.002300522294676,-0.0005504769278144028,0.02876158082775976,28.761580827759758,2809.973258542074,1.0263196127519183
537,0,8.293755542021245,1785874183.923157,0.019579750020056963,-5287.537833010627,2806.827483148631,-5287.537833010627,False,-5278.7076802247475,-5278.7076802247475,False,-5290.25117443265,2812.827480859813,-5290.25117443265,False,-5280.13267068975,-5280.13267068975,False,-1.0016727868487507,-1.0019163351328402,-0.0002435482840894565,-0.005593405670174998,-5.593405670174998,2809.938903555576,-0.19959340815640159
538,0,8.308494521013927,1785874183.932988,0.00976654200349003,-5287.451863876112,2806.827483148631,-5287.451863876112,False,-5278.7076802247475,-5278.7076802247475,False,-5290.25117443265,2812.827480859813,-5290.25117443265,False,-5280.13267068975,-5280.13267068975,False,-1.0016565008295728,-1.0019163351328402,-0.00025983430326737,-0.003770486954697516,-3.7704869546975157,2809.9407264742913,-0.13454492416134442
539,0,8.323536292009521,1785874183.953252,0.02020675002131611,-5287.164363427602,2806.827483148631,-5287.164363427602,False,-5280.81499911627,-5280.81499911627,False,-5290.083638874085,2812.827480859813,-5290.083638874085,False,-5281.056297683295,-5281.056297683295,False,-1.0012023455304522,-1.0017093817376554,-0.0005070362072032708,0.023899195382257273,23.899195382257272,2809.9683961566284,0.8528117107571108
540,0,8.338729479466565,1785874183.963369,0.01004937500692904,-5285.577434813173,2806.827483148631,-5285.577434813173,False,-5280.81499911627,-5280.81499911627,False,-5290.083638874085,2812.827480859813,-5290.083638874085,False,-5281.056297683295,-5281.056297683295,False,-1.0009018372538518,-1.0017093817376554,-0.0008075444838036017,0.0575355404943603,57.5355404943603,2810.0020325017404,2.053080948271492
541,0,8.35359445848735,1785874183.982976,0.01954183296766132,-5294.269268336763,2806.827483148631,-5294.269268336763,False,-5285.426803775727,-5285.426803775727,False,-5284.787478521337,2812.827480859813,-5284.787478521337,False,-5278.300752434249,-5278.300752434249,False,-1.0016729896920944,-1.001228942114391,0.0004440475777034436,-0.08255704862394254,-82.55704862394255,2809.861939912622,-2.9459409300578985
542,0,8.368794875510503,1785874183.9937768,0.01074658299330622,-5293.494934158681,2806.827483148631,-5293.494934158681,False,-5285.426803775727,-5285.426803775727,False,-5284.787478521337,2812.827480859813,-5284.787478521337,False,-5278.300752434249,-5278.300752434249,False,-1.0015264860686728,-1.001228942114391,0.00029754395428183145,-0.06615867686083517,-66.15867686083517,2809.878338284385,-2.3607863567240637
543,0,8.384029041975737,1785874184.0134459,0.019611000083386898,-5291.420749882722,2806.827483148631,-5291.420749882722,False,-5284.6612703673545,-5284.6612703673545,False,-5284.073766330759,2812.827480859813,-5284.073766330759,False,-5273.101019148402,-5273.101019148402,False,-1.0012790752651015,-1.0020808907590641,-0.0008018154939626321,0.05689428601173959,56.89428601173959,2810.0013912472577,2.030198615891364
544,0,8.399073854496237,1785874184.023872,0.010352458921261132,-5290.910202248266,2806.827483148631,-5290.910202248266,False,-5284.6612703673545,-5284.6612703673545,False,-5284.073766330759,2812.827480859813,-5284.073766330759,False,-5273.101019148402,-5273.101019148402,False,-1.0011824659256687,-1.0020808907590641,-0.000898424833395417,0.06770791523678531,67.70791523678531,2810.012204876483,2.4160689136734694
545,0,8.414076500514057,1785874184.043426,0.01946258300449699,-5280.361024915912,2806.827483148631,-5280.361024915912,False,-5288.490312840951,-5288.490312840951,False,-5283.510577535147,2812.827480859813,-5283.510577535147,False,-5278.592939982007,-5278.592939982007,False,-0.9984628339196725,-1.0009316190145847,-0.002468785094912218,0.24348071026353407,243.48071026353406,2810.1879776715095,8.688292544373896
546,0,8.42902810452506,1785874184.053785,0.010282790986821055,-5280.387863775115,2806.827483148631,-5280.387863775115,False,-5288.490312840951,-5288.490312840951,False,-5283.510577535147,2812.827480859813,-5283.510577535147,False,-5278.592939982007,-5278.592939982007,False,-0.9984679088763455,-1.0009316190145847,-0.0024637101382392057,0.2429126627008726,242.9126627008726,2810.1874096239467,8.66802250574053
547,0,8.443985750491265,1785874184.0733418,0.019492667051963508,-5284.21170286422,2806.827483148631,-5284.21170286422,False,-5291.939712900222,-5291.939712900222,False,-5287.029892051864,2812.827480859813,-5287.029892051864,False,-5281.2579738495215,-5281.2579738495215,False,-0.9985396640069116,-1.0010929059384948,-0.002553241931583128,0.252934091506399,252.934091506399,2810.197431052752,9.025624161661398
548,0,8.458865895983763,1785874184.08355,0.010152958100661635,-5281.839495754766,2806.827483148631,-5281.839495754766,False,-5291.939712900222,-5291.939712900222,False,-5287.029892051864,2812.827480859813,-5287.029892051864,False,-5281.2579738495215,-5281.2579738495215,False,-0.9980913960299218,-1.0010929059384948,-0.0030015099085729524,0.3031094029730696,303.1094029730696,2810.247606364219,10.816064907688752
549,0,8.473978021473158,1785874184.103575,0.019969374989159405,-5289.803412266725,2806.827483148631,-5289.803412266725,False,-5284.377247701303,-5284.377247701303,False,-5285.22344519735,2812.827480859813,-5285.22344519735,False,-5276.380203882837,-5276.380203882837,False,-1.0010268314147674,-1.0016760053242573,-0.0006491739094898197,0.03980888300097908,39.80888300097908,2809.984305844247,1.420528225841389
550,0,8.488821937935427,1785874184.113222,0.009582208003848791,-5289.684343733015,2806.827483148631,-5289.684343733015,False,-5284.377247701303,-5284.377247701303,False,-5285.22344519735,2812.827480859813,-5285.22344519735,False,-5276.380203882837,-5276.380203882837,False,-1.0010042992358317,-1.0016760053242573,-0.0006717060884255943,0.0423309438087064,42.3309438087064,2809.9868279050547,1.5105246862941195
551,0,8.503505500499159,1785874184.1329558,0.019680083030834794,-5289.731913072714,2806.827483148631,-5289.731913072714,False,-5286.7695467454105,-5286.7695467454105,False,-5277.153550009236,2812.827480859813,-5277.153550009236,False,-5285.378865660853,-5285.378865660853,False,-1.0005603358158721,-0.9984437604454324,0.002116575370439744,-0.26976560967427127,-269.7656096742713,2809.6747313515716,-9.626235001222925
552,0,8.518485062988475,1785874184.143166,0.010150958085432649,-5286.370137981716,2806.827483148631,-5286.370137981716,False,-5286.7695467454105,-5286.7695467454105,False,-5277.153550009236,2812.827480859813,-5277.153550009236,False,-5285.378865660853,-5285.378865660853,False,-0.999924451262692,-0.9984437604454324,0.0014806908172596556,-0.198590091568101,-198.590091568101,2809.745906869678,-7.0864291881280685
553,0,8.53350010450231,1785874184.163,0.01978345902170986,-5287.96712053699,2806.827483148631,-5287.96712053699,False,-5285.867882140784,-5285.867882140784,False,-5278.226970156454,2812.827480859813,-5278.226970156454,False,-5284.400395486458,-5284.400395486458,False,-1.0003971416696391,-0.9988317642744714,0.0015653773951677108,-0.20806918809450664,-208.06918809450664,2809.7364277731513,-7.424678421870777
554,0,8.548290417005774,1785874184.1727371,0.009678915957920253,-5285.717230505083,2806.827483148631,-5285.717230505083,False,-5285.867882140784,-5285.867882140784,False,-5278.226970156454,2812.827480859813,-5278.226970156454,False,-5284.400395486458,-5284.400395486458,False,-0.9999714991673911,-0.9988317642744714,0.0011397348929197415,-0.1604263801759975,-160.4263801759975,2809.78407058107,-5.724606771909702
555,0,8.562938437971752,1785874184.192307,0.019518792047165334,-5288.416965784308,2806.827483148631,-5288.416965784308,False,-5283.553513596841,-5283.553513596841,False,-5278.947360832221,2812.827480859813,-5278.947360832221,False,-5285.501073102537,-5285.501073102537,False,-1.0009204888670002,-0.9987600584732322,0.002160430393768009,-0.27467436864842343,-274.6743686484234,2809.6698225925975,-9.801397682287448
556,0,8.57760837546084,1785874184.202071,0.009713917039334774,-5285.744040128054,2806.827483148631,-5285.744040128054,False,-5283.553513596841,-5283.553513596841,False,-5278.947360832221,2812.827480859813,-5278.947360832221,False,-5285.501073102537,-5285.501073102537,False,-1.0004145934219413,-0.9987600584732322,0.001654534948709041,-0.2180487276738957,-218.04872767389568,2809.7264482335722,-7.780785315226081
557,0,8.592300500487909,1785874184.221693,0.01956841698847711,-5291.534825665689,2806.827483148631,-5291.534825665689,False,-5278.914494658409,-5278.914494658409,False,-5288.739271300254,2812.827480859813,-5288.739271300254,False,-5280.444671099058,-5280.444671099058,False,-1.0023907057066466,-1.001570814716911,0.0008198909897356721,-0.12462576918713669,-124.6257691871367,2809.8198711920586,-4.447108520808475
558,0,8.607074854488019,1785874184.231652,0.00987670908216387,-5290.561396747602,2806.827483148631,-5290.561396747602,False,-5278.914494658409,-5278.914494658409,False,-5288.739271300254,2812.827480859813,-5288.739271300254,False,-5280.444671099058,-5280.444671099058,False,-1.002206306258792,-1.001570814716911,0.0006354915418811391,-0.10398566057952742,-103.98566057952742,2809.8405113006665,-3.7105930837684635
559,0,8.62186183349695,1785874184.251232,0.019520666915923357,-5291.046279623278,2806.827483148631,-5291.046279623278,False,-5279.643186430138,-5279.643186430138,False,-5294.263543351349,2812.827480859813,-5294.263543351349,False,-5280.944942198645,-5280.944942198645,False,-1.002159822698331,-1.0025220109844886,-0.00036218828615752763,0.007686148885886981,7.686148885886981,2809.952183110132,0.27427022858574723
560,0,8.637073312944267,1785874184.2620711,0.010772707988508046,-5290.622140331247,2806.827483148631,-5290.622140331247,False,-5279.643186430138,-5279.643186430138,False,-5294.263543351349,2812.827480859813,-5294.263543351349,False,-5280.944942198645,-5280.944942198645,False,-1.0020794878580672,-1.0025220109844886,-0.00044252312642134584,0.01667814884744972,16.67814884744972,2809.9611751100933,0.5951380547905266
561,0,8.652256166969892,1785874184.2816,0.01946508407127112,-5289.428907455371,2806.827483148631,-5289.428907455371,False,-5282.729519688609,-5282.729519688609,False,-5294.220196653514,2812.827480859813,-5294.220196653514,False,-5284.4139444857165,-5284.4139444857165,False,-1.0012681678556121,-1.0018556934166807,-0.0005875255610685581,0.032908490284519566,32.908490284519566,2809.9774054515306,1.1742966844319
562,0,8.66690985445166,1785874184.291376,0.009715624968521297,-5289.3802736511125,2806.827483148631,-5289.3802736511125,False,-5282.729519688609,-5282.729519688609,False,-5294.220196653514,2812.827480859813,-5294.220196653514,False,-5284.4139444857165,-5284.4139444857165,False,-1.0012589616670164,-1.0018556934166807,-0.0005967317496642366,0.03393895287368543,33.93895287368543,2809.9784359141195,1.2110674020013357
563,0,8.681767541973386,1785874184.31132,0.019888749928213656,-5291.02487338719,2806.827483148631,-5291.02487338719,False,-5279.806686060034,-5279.806686060034,False,-5293.9836197376435,2812.827480859813,-5293.9836197376435,False,-5281.1211024450795,-5281.1211024450795,False,-1.0021247344825663,-1.0024355656768804,-0.00031083119431407624,0.0019376720560864132,1.9376720560864131,2809.946434633302,0.06914330773930963
564,0,8.696783687511925,1785874184.321404,0.010031625046394765,-5289.691089993103,2806.827483148631,-5289.691089993103,False,-5279.806686060034,-5279.806686060034,False,-5293.9836197376435,2812.827480859813,-5293.9836197376435,False,-5281.1211024450795,-5281.1211024450795,False,-1.0018721147422245,-1.0024355656768804,-0.0005634509346559291,0.030213781001895937,30.21378100189594,2809.9747107422477,1.0781394876497266
565,0,8.711649729462806,1785874184.341066,0.01960737502668053,-5279.331180040691,2806.827483148631,-5279.331180040691,False,-5289.526021573681,-5289.526021573681,False,-5285.0195630246735,2812.827480859813,-5285.0195630246735,False,-5281.125570937063,-5281.125570937063,False,-0.9980726360941586,-1.0007373413177374,-0.002664705223578756,0.2654103460685402,265.4103460685402,2810.2099073073146,9.470823082662724
566,0,8.726569396443665,1785874184.351224,0.010099624982103705,-5277.770372004449,2806.827483148631,-5277.770372004449,False,-5289.526021573681,-5289.526021573681,False,-5285.0195630246735,2812.827480859813,-5285.0195630246735,False,-5281.125570937063,-5281.125570937063,False,-0.9977775608776126,-1.0007373413177374,-0.002959780440124793,0.29843856056584467,298.4385605658447,2810.242935521812,10.649391969948782
567,0,8.741505520942155,1785874184.370955,0.019673542003147304,-5289.459572273954,2806.827483148631,-5289.459572273954,False,-5282.644341261225,-5282.644341261225,False,-5284.611784725664,2812.827480859813,-5284.611784725664,False,-5271.9444950172165,-5271.9444950172165,False,-1.00129011732997,-1.002402773724272,-0.0011126563943020251,0.09168717729931732,91.68717729931731,2810.036184138545,3.2717376998043575
568,0,8.756398562458344,1785874184.3809931,0.00997087499126792,-5288.514024752455,2806.827483148631,-5288.514024752455,False,-5282.644341261225,-5282.644341261225,False,-5284.611784725664,2812.827480859813,-5284.611784725664,False,-5271.9444950172165,-5271.9444950172165,False,-1.001111126002821,-1.002402773724272,-0.0012916477214510724,0.11172194679109397,111.72194679109397,2810.056218908037,3.986652397626819
569,0,8.77122260449687,1785874184.400599,0.019540625042282045,-5287.399538333349,2806.827483148631,-5287.399538333349,False,-5275.341215376662,-5275.341215376662,False,-5288.793513145007,2812.827480859813,-5288.793513145007,False,-5279.103808550535,-5279.103808550535,False,-1.0022857901440647,-1.0018354828671445,0.0004503072769201921,-0.08325770620826774,-83.25770620826773,2809.8612392550376,-2.9709429848796653
570,0,8.787996083498001,1785874184.4145532,0.013901083031669259,-5287.698902046669,2806.827483148631,-5287.698902046669,False,-5275.341215376662,-5275.341215376662,False,-5288.793513145007,2812.827480859813,-5288.793513145007,False,-5279.103808550535,-5279.103808550535,False,-1.0023425378881627,-1.0018354828671445,0.0005070550210182212,-0.08960956688381663,-89.60956688381663,2809.8548873943623,-3.19760087367316
571,0,8.80482022947399,1785874184.4342542,0.01963545905891806,-5281.287259914071,2806.827483148631,-5281.287259914071,False,-5291.4634287984845,-5291.4634287984845,False,-5284.9569489867645,2812.827480859813,-5284.9569489867645,False,-5282.571828766059,-5282.571828766059,False,-0.9980768706008568,-1.0004515073903428,-0.0023746367894860176,0.23294254829055408,232.94254829055407,2810.1774395095363,8.312251937287828
572,0,8.819817812473048,1785874184.4445188,0.010187625070102513,-5280.000092359908,2806.827483148631,-5280.000092359908,False,-5291.4634287984845,-5291.4634287984845,False,-5284.9569489867645,2812.827480859813,-5284.9569489867645,False,-5282.571828766059,-5282.571828766059,False,-0.9978336169959736,-1.0004515073903428,-0.0026178903943692156,0.26017029155333443,260.17029155333444,2810.2046672527995,9.28383855100394
573,0,8.83501347946003,1785874184.464677,0.0200868749525398,-5277.462479949926,2806.827483148631,-5277.462479949926,False,-5289.521383644456,-5289.521383644456,False,-5279.604665703642,2812.827480859813,-5279.604665703642,False,-5281.532942586689,-5281.532942586689,False,-0.9977202278202679,-0.99963490204378,-0.0019146742235121028,0.1814582438222158,181.4582438222158,2810.1259552050683,6.475101478097908
574,0,8.850341041979846,1785874184.4751492,0.0103781659854576,-5276.142465491282,2806.827483148631,-5276.142465491282,False,-5289.521383644456,-5289.521383644456,False,-5279.604665703642,2812.827480859813,-5279.604665703642,False,-5281.532942586689,-5281.532942586689,False,-0.9974706750984044,-0.99963490204378,-0.002164226945375658,0.20939105675911562,209.39105675911563,2810.153888018005,7.471847586322995
575,0,8.865498583996668,1785874184.494987,0.019747500075027347,-5277.755684785598,2806.827483148631,-5277.755684785598,False,-5289.157379955376,-5289.157379955376,False,-5282.719076374336,2812.827480859813,-5282.719076374336,False,-5280.427259595132,-5280.427259595132,False,-0.9978443267328387,-1.000434021087032,-0.002589694354193206,0.25701426620559886,257.01426620559886,2810.2015112274516,9.171219890293994
576,0,8.88028400047915,1785874184.504732,0.009671833016909659,-5276.711011161594,2806.827483148631,-5276.711011161594,False,-5289.157379955376,-5289.157379955376,False,-5282.719076374336,2812.827480859813,-5282.719076374336,False,-5280.427259595132,-5280.427259595132,False,-0.9976468144357075,-1.000434021087032,-0.002787206651324481,0.27912211583074453,279.1221158307445,2810.223619077077,9.960109757020573
577,0,8.895083187962882,1785874184.524595,0.019788292003795505,-5283.057395370842,2806.827483148631,-5283.057395370842,False,-5290.992376653011,-5290.992376653011,False,-5281.466368368524,2812.827480859813,-5281.466368368524,False,-5283.461317145323,-5283.461317145323,False,-0.9985002848771465,-0.9996224163181956,-0.0011221314410491123,0.09274773358729671,92.74773358729671,2810.037244694833,3.3095822718846954
578,0,8.909972062450834,1785874184.5344992,0.009824875043705106,-5281.399253280105,2806.827483148631,-5281.399253280105,False,-5290.992376653011,-5290.992376653011,False,-5281.466368368524,2812.827480859813,-5281.466368368524,False,-5283.461317145323,-5283.461317145323,False,-0.9981868952570718,-0.9996224163181956,-0.0014355210611237679,0.1278259069229404,127.8259069229404,2810.072322868169,4.561301274726677
579,0,8.924796687497292,1785874184.554255,0.01969212491530925,-5289.482426367889,2806.827483148631,-5289.482426367889,False,-5284.2677261256285,-5284.2677261256285,False,-5283.906457352979,2812.827480859813,-5283.906457352979,False,-5273.761229037957,-5273.761229037957,False,-1.0009868349812177,-1.0019237177935096,-0.0009368828122919837,0.07201257487915293,72.01257487915292,2810.016509536125,2.5696750956020886
580,0,8.940440374950413,1785874184.565768,0.01143950002733618,-5288.469800303259,2806.827483148631,-5288.469800303259,False,-5284.2677261256285,-5284.2677261256285,False,-5283.906457352979,2812.827480859813,-5283.906457352979,False,-5273.761229037957,-5273.761229037957,False,-1.0007952046329627,-1.0019237177935096,-0.0011285131605469623,0.09346204908591377,93.46204908591376,2810.0379590103316,3.3350716916183902
581,0,8.955900395987555,1785874184.585189,0.019345958018675447,-5289.637422241593,2806.827483148631,-5289.637422241593,False,-5280.450944928246,-5280.450944928246,False,-5288.208330066405,2812.827480859813,-5288.208330066405,False,-5279.451918361815,-5279.451918361815,False,-1.0017397145450562,-1.001658583474193,8.113107086327176e-05,-0.041935256076144616,-41.93525607614462,2809.90256170517,-1.4964050840759568
582,0,8.970643062959425,1785874184.595253,0.009979208000004292,-5289.16725515654,2806.827483148631,-5289.16725515654,False,-5280.450944928246,-5280.450944928246,False,-5288.208330066405,2812.827480859813,-5288.208330066405,False,-5279.451918361815,-5279.451918361815,False,-1.001650675353147,-1.001658583474193,-7.908121046007466e-06,-0.03196896489293535,-31.968964892935354,2809.912527996353,-1.1407709425112529
583,0,8.98559277097229,1785874184.615073,0.019731791922822595,-5285.160387964773,2806.827483148631,-5285.160387964773,False,-5276.060229291779,-5276.060229291779,False,-5287.195165789357,2812.827480859813,-5287.195165789357,False,-5278.529991056372,-5278.529991056372,False,-1.0017248018933655,-1.0016415886141912,8.321327917437671e-05,-0.04216832079615818,-42.168320796158184,2809.90232864045,-1.5047216955523188
584,0,9.000866750488058,1785874184.625819,0.01066883304156363,-5285.119031323963,2806.827483148631,-5285.119031323963,False,-5276.060229291779,-5276.060229291779,False,-5287.195165789357,2812.827480859813,-5287.195165789357,False,-5278.529991056372,-5278.529991056372,False,-1.001716963347365,-1.0016415886141912,7.537473317387189e-05,-0.04129094050755889,-41.29094050755889,2809.9032060207383,-1.4734135208235402
585,0,9.016022666939534,1785874184.645377,0.019479166017845273,-5291.714398577524,2806.827483148631,-5291.714398577524,False,-5285.8254298058055,-5285.8254298058055,False,-5284.941083680735,2812.827480859813,-5284.941083680735,False,-5272.7166344846655,-5272.7166344846655,False,-1.0011141058004889,-1.0023184346976128,-0.001204328897123963,0.1019482189487956,101.9482189487956,2810.046445180195,3.637889628489709
586,0,9.030946958519053,1785874184.6556659,0.010208082967437804,-5290.8580800301925,2806.827483148631,-5290.8580800301925,False,-5285.8254298058055,-5285.8254298058055,False,-5284.941083680735,2812.827480859813,-5284.941083680735,False,-5272.7166344846655,-5272.7166344846655,False,-1.0009521029953068,-1.0023184346976128,-0.001366331702306045,0.12008143752726623,120.08143752726623,2810.0645783987734,4.2849499545841505
587,0,9.046024499984924,1785874184.675536,0.01980125007685274,-5288.358344485183,2806.827483148631,-5288.358344485183,False,-5288.37236923764,-5288.37236923764,False,-5278.84984338683,2812.827480859813,-5278.84984338683,False,-5285.702779833912,-5285.702779833912,False,-0.9999973480020926,-0.9987034956877962,0.001293852314296462,-0.17767697583965472,-177.67697583965472,2809.766819985406,-6.3401718469759745
588,0,9.06117441697279,1785874184.6859672,0.010371666052378714,-5287.08789806124,2806.827483148631,-5287.08789806124,False,-5288.37236923764,-5288.37236923764,False,-5278.84984338683,2812.827480859813,-5278.84984338683,False,-5285.702779833912,-5285.702779833912,False,-0.9997571140822322,-0.9987034956877962,0.0010536183944360733,-0.1507872304806464,-150.7872304806464,2809.7937097307654,-5.380646248952555
589,0,9.076324062480126,1785874184.70584,0.019809875055216253,-5293.226429286197,2806.827483148631,-5293.226429286197,False,-5282.031531938589,-5282.031531938589,False,-5294.487708823095,2812.827480859813,-5294.487708823095,False,-5281.615836601368,-5281.615836601368,False,-1.0021194302381415,-1.0024371087598847,-0.0003176785217431366,0.002704103753426192,2.704103753426192,2809.9472010649993,0.09649242625700086
590,0,9.091527395998128,1785874184.716358,0.010452707996591926,-5292.398546294905,2806.827483148631,-5292.398546294905,False,-5282.031531938589,-5282.031531938589,False,-5294.487708823095,2812.827480859813,-5294.487708823095,False,-5281.615836601368,-5281.615836601368,False,-1.0019626945226718,-1.0024371087598847,-0.00047441423721283904,0.020247769028053413,20.247769028053412,2809.964744730274,0.7225153093082148
591,0,9.106670270964969,1785874184.736137,0.01971145800780505,-5289.291675249272,2806.827483148631,-5289.291675249272,False,-5276.85155503521,-5276.85155503521,False,-5292.127745713902,2812.827480859813,-5292.127745713902,False,-5280.341487805171,-5280.341487805171,False,-1.002357489136148,-1.0022321014532776,0.0001253876828704037,-0.04688896547744732,-46.88896547744732,2809.8976079957683,-1.6731717626836755
592,0,9.121604229439981,1785874184.7462,0.0099738750141114,-5289.169116972827,2806.827483148631,-5289.169116972827,False,-5276.85155503521,-5276.85155503521,False,-5292.127745713902,2812.827480859813,-5292.127745713902,False,-5280.341487805171,-5280.341487805171,False,-1.002334263491999,-1.0022321014532776,0.00010216203872137619,-0.044289284061395685,-44.28928406139568,2809.9002076771844,-1.5804055117540567
593,0,9.136491375451442,1785874184.765919,0.019638666999526322,-5279.161530835584,2806.827483148631,-5279.161530835584,False,-5288.960449360857,-5288.960449360857,False,-5281.496427864253,2812.827480859813,-5281.496427864253,False,-5278.626481911412,-5278.626481911412,False,-0.9981472883718658,-1.000543691803668,-0.002396403431802252,0.23537892142863676,235.37892142863674,2810.1798758826744,8.399190744670166
594,0,9.152162938029505,1785874184.777554,0.0115662079770118,-5278.19124481223,2806.827483148631,-5278.19124481223,False,-5288.960449360857,-5288.960449360857,False,-5281.496427864253,2812.827480859813,-5281.496427864253,False,-5278.626481911412,-5278.626481911412,False,-0.9979638334126836,-1.000543691803668,-0.002579858390984513,0.2559133119931544,255.91331199315442,2810.200410273239,9.131933770809107
595,0,9.16774056298891,1785874184.797075,0.019453707966022193,-5282.639433561331,2806.827483148631,-5282.639433561331,False,-5293.481117382135,-5293.481117382135,False,-5288.294837413337,2812.827480859813,-5288.294837413337,False,-5281.776902315112,-5281.776902315112,False,-0.997951880137023,-1.001234042107187,-0.003282161970164066,0.33452321195995827,334.52321195995825,2810.279020173206,11.937025833569736
596,0,9.183055292000063,1785874184.808178,0.011027249973267317,-5281.617166185376,2806.827483148631,-5281.617166185376,False,-5293.481117382135,-5293.481117382135,False,-5288.294837413337,2812.827480859813,-5288.294837413337,False,-5281.776902315112,-5281.776902315112,False,-0.9977587619689807,-1.001234042107187,-0.0034752801382063048,0.35613922008184135,356.13922008184136,2810.3006361813277,12.70836497580079
597,0,9.198643437994178,1785874184.828257,0.02001054200809449,-5284.699230289797,2806.827483148631,-5284.699230289797,False,-5292.4853433463,-5292.4853433463,False,-5288.380845086519,2812.827480859813,-5288.380845086519,False,-5284.256315357925,-5284.256315357925,False,-0.9985288361608233,-1.000780531730947,-0.002251695570123724,0.21918155198870276,219.18155198870275,2810.1636785132346,7.821208677872637
598,0,9.213762291998137,1785874184.838413,0.010091666015796363,-5284.532585107329,2806.827483148631,-5284.532585107329,False,-5292.4853433463,-5292.4853433463,False,-5288.380845086519,2812.827480859813,-5288.380845086519,False,-5284.256315357925,-5284.256315357925,False,-0.9984973490292289,-1.000780531730947,-0.0022831827017181228,0.2227059541678414,222.70595416784138,2810.167202915414,7.946972386805645
599,0,9.228684729489032,1785874184.858114,0.01964145910460502,-5284.929879560021,2806.827483148631,-5284.929879560021,False,-5283.3663638501985,-5283.3663638501985,False,-5275.230830003282,2812.827480859813,-5275.230830003282,False,-5284.59151870255,-5284.59151870255,False,-1.0002959317227214,-0.9982286826396818,0.0020672490830395684,-0.2642444438519478,-264.2444438519478,2809.680252517394,-9.42921937810262
600,0,9.2438177295262,1785874184.868673,0.010492708999663591,-5283.542379244403,2806.827483148631,-5283.542379244403,False,-5283.3663638501985,-5283.3663638501985,False,-5275.230830003282,2812.827480859813,-5275.230830003282,False,-5284.59151870255,-5284.59151870255,False,-1.0000333150082887,-0.9982286826396818,0.001804632368606951,-0.23484935850256677,-234.8493585025668,2809.709647602743,-8.380293980251455
601,0,9.25901022949256,1785874184.88851,0.019751375075429678,-5292.720479048919,2806.827483148631,-5292.720479048919,False,-5287.405766979273,-5287.405766979273,False,-5285.832045167318,2812.827480859813,-5285.832045167318,False,-5278.0123941681695,-5278.0123941681695,False,-1.0010051644046003,-1.001481552223672,-0.0004763878190716664,0.020468675025257583,20.468675025257582,2809.9649656362712,0.7303980525712811
