batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
835,8.620592665974982,1785872553.7089732,0.010436750017106533,-5272.926180578904,2806.913354404411,-5272.926180578904,False,-5277.884749518598,2813.913351734123,-5277.884749518598,False,-1.0073594521668787,-1.0083067556411849,-0.0009473034743061604,0.06740247095618987,67.40247095618987,2810.5783438398125,2.4051695316939004
836,8.630750541458838,1785872553.718787,0.009760916931554675,-5270.301413638171,2806.913354404411,-5270.301413638171,False,-5270.429096494177,2813.913351734123,-5270.429096494177,False,-1.0068580069167592,-1.0068823999250194,-2.439300826018176e-05,-0.029466015214878363,-29.466015214878365,2810.4814753536416,-1.0514564378703384
837,8.640837228973396,1785872553.729153,0.010318957967683673,-5272.746225204022,2806.913354404411,-5272.746225204022,False,-5274.615837332273,2813.913351734123,-5274.615837332273,False,-1.0073250728219671,-1.007682250484764,-0.00035717766279685925,0.005462991326828661,5.462991326828661,2810.5164043601835,0.19493974189368615
838,8.653572228446137,1785872553.744255,0.0150573750725016,-5277.933117339609,2806.913354404411,-5277.933117339609,False,-5278.881929883546,2813.913351734123,-5278.881929883546,False,-1.0083159960098167,-1.0084972606912737,-0.00018126468145696073,-0.01300079776989874,-13.00079776989874,2810.4979405710865,-0.4639165632992699
839,8.667751874425448,1785872553.757521,0.013217082945629954,-5273.497165082374,2806.913354404411,-5273.497165082374,False,-5271.827195341871,2813.913351734123,-5271.827195341871,False,-1.0074685351725787,-1.0071494979349394,0.00031903723763937464,-0.0655123807612307,-65.5123807612307,2810.445428988095,-2.3377241207975556
840,8.679595749941655,1785872553.767932,0.010358250001445413,-5270.232611486384,2806.913354404411,-5270.232611486384,False,-5273.429553443164,2813.913351734123,-5273.429553443164,False,-1.0068448626974853,-1.0074556183932606,-0.0006107556957752891,0.03207848772064025,32.078487720640254,2810.5430198565773,1.1446791222038342
841,8.690152499417309,1785872553.7786329,0.010651416960172355,-5280.865374270256,2806.913354404411,-5280.865374270256,False,-5275.522492893603,2813.913351734123,-5275.522492893603,False,-1.0088761852926003,-1.0078554613392854,0.0010207239533148726,-0.13916126915778726,-139.16126915778727,2810.3717800996988,-4.96578893654679
842,8.700767040951177,1785872553.789165,0.010486999992281199,-5278.363017697222,2806.913354404411,-5278.363017697222,False,-5275.775786288474,2813.913351734123,-5275.775786288474,False,-1.0083981257749413,-1.007903851452622,0.0004942743223192991,-0.08390522788832125,-83.90522788832125,2810.427036140968,-2.994048954050858
843,8.712436936912127,1785872553.801973,0.012768042040988803,-5275.689639942537,2806.913354404411,-5275.689639942537,False,-5272.418970260109,2813.913351734123,-5272.418970260109,False,-1.0078873937339137,-1.007262552818893,0.0006248409150206857,-0.09760946968079397,-97.60946968079396,2810.413331899176,-3.483067002597558
844,8.724869145429693,1785872553.814038,0.012018790934234858,-5274.842615459854,2806.913354404411,-5274.842615459854,False,-5277.498673472506,2813.913351734123,-5277.498673472506,False,-1.0077255750227037,-1.0082329982357203,-0.0005074232130166667,0.021232732313823693,21.232732313823693,2810.5321741011703,0.7576624433993611
845,8.736069395497907,1785872553.8243651,0.010285958996973932,-5273.378914631538,2806.913354404411,-5273.378914631538,False,-5277.686934926796,2813.913351734123,-5277.686934926796,False,-1.0074459441661254,-1.0082689644049712,-0.0008230202388457286,0.05435772900297134,54.35772900297134,2810.5652990978597,1.9396848773541013
846,8.74702308292035,1785872553.835947,0.01154266600497067,-5269.100667848519,2806.913354404411,-5269.100667848519,False,-5276.205478803068,2813.913351734123,-5276.205478803068,False,-1.0066286119699248,-1.0079859415106427,-0.0013573295407178776,0.1104387196555325,110.4387196555325,2810.621380088512,3.9408621058925384
847,8.758080207917374,1785872553.846486,0.010499833966605365,-5276.949834948192,2806.913354404411,-5276.949834948192,False,-5284.082533545252,2813.913351734123,-5284.082533545252,False,-1.0081281460803426,-1.00949080338013,-0.001362657299787351,0.11099792011400725,110.99792011400724,2810.6219392889707,3.9608164471170157
848,8.768539291457273,1785872553.856857,0.010329917073249817,-5275.35636366415,2806.913354404411,-5275.35636366415,False,-5279.405015741053,2813.913351734123,-5279.405015741053,False,-1.0078237233926803,-1.00859719296129,-0.000773469568609686,0.049156901196682125,49.15690119668213,2810.560098270053,1.754100099795965
849,8.779095166479237,1785872553.8676028,0.010704583022743464,-5272.687960387566,2806.913354404411,-5272.687960387566,False,-5280.307422746584,2813.913351734123,-5280.307422746584,False,-1.0073139416944725,-1.0087695921558912,-0.0014556504614187116,0.12075846257495122,120.75846257495122,2810.6316998314314,4.30910871306563
850,8.789568103966303,1785872553.8777962,0.010150291956961155,-5279.317312100743,2806.913354404411,-5279.317312100743,False,-5284.365762447657,2813.913351734123,-5284.365762447657,False,-1.008580437731266,-1.009544912484296,-0.0009644747530299647,0.0692047647179268,69.2047647179268,2810.5801461335745,2.469482041033643
851,8.800082166446373,1785872553.888651,0.010796667076647282,-5271.147487544701,2806.913354404411,-5271.147487544701,False,-5271.184534034293,2813.913351734123,-5271.184534034293,False,-1.0070196440263615,-1.007026721525682,-7.0774993206068615e-06,-0.03128344734937824,-31.28344734937824,2810.479657921507,-1.1163091403574879
852,8.810753791418392,1785872553.8990562,0.01027966698165983,-5273.070620778189,2806.913354404411,-5273.070620778189,False,-5273.265164898982,2813.913351734123,-5273.265164898982,False,-1.0073870465603976,-1.0074242129936517,-3.716643325413216e-05,-0.028125319245002972,-28.125319245002974,2810.4828160496113,-1.0036154455110966
853,8.821332395484205,1785872553.909868,0.010755041032098234,-5276.89820429746,2806.913354404411,-5276.89820429746,False,-5278.253900113092,2813.913351734123,-5278.253900113092,False,-1.0081182823685713,-1.0083772795453514,-0.0002589971767801291,-0.0048420115980233915,-4.842011598023391,2810.5060993572583,-0.17278088773991548
854,8.832016853441019,1785872553.920427,0.010509125073440373,-5269.356109973409,2806.913354404411,-5269.356109973409,False,-5275.54901121741,2813.913351734123,-5275.54901121741,False,-1.0066774125846456,-1.0078605274986108,-0.0011831149139651664,0.09215318949495885,92.15318949495885,2810.6030945583516,3.2883667390436355
855,8.84236681193579,1785872553.9305658,0.010093041928485036,-5276.981535593116,2806.913354404411,-5276.981535593116,False,-5275.971977870833,2813.913351734123,-5275.971977870833,False,-1.0081342022895916,-1.0079413326230684,0.00019286966652320991,-0.052269859338470503,-52.2698593384705,2810.458671509518,-1.8651819632625786
856,8.852756207925268,1785872553.941209,0.010601500049233437,-5271.9675077177,2806.913354404411,-5271.9675077177,False,-5270.061565852616,2813.913351734123,-5270.061565852616,False,-1.0071763037336945,-1.006812185502693,0.00036411823100146457,-0.07024407223373381,-70.24407223373382,2810.4406972966226,-2.5065683783090855
857,8.862947999499738,1785872553.9509592,0.009708083001896739,-5269.343908365681,2806.913354404411,-5269.343908365681,False,-5271.310331020571,2813.913351734123,-5271.310331020571,False,-1.0066750815440706,-1.0070507542503666,-0.00037567270629601524,0.007404227157761411,7.404227157761411,2810.518345596014,0.2642102183043609
858,8.87293587444583,1785872553.961174,0.01016891689505428,-5274.23069046673,2806.913354404411,-5274.23069046673,False,-5277.113337103035,2813.913351734123,-5277.113337103035,False,-1.0076086705934115,-1.0081593821408315,-0.0005507115474199242,0.025776266683388015,25.776266683388016,2810.53671763554,0.9197925593558384
859,8.88332735397853,1785872553.9717429,0.010527041973546147,-5275.761275483693,2806.913354404411,-5275.761275483693,False,-5273.668800623529,2813.913351734123,-5273.668800623529,False,-1.0079010792544432,-1.0075013250654747,0.0003997541889684264,-0.07398441480055376,-73.98441480055376,2810.436956954056,-2.640037639186189
860,8.893659062450752,1785872553.981845,0.010059874970465899,-5271.812938227832,2806.913354404411,-5271.812938227832,False,-5274.997447810007,2813.913351734123,-5274.997447810007,False,-1.0071467742027846,-1.0077551547714212,-0.0006083805686365462,0.03182919488145559,31.82919488145559,2810.542770563738,1.1357834313965025
861,8.903662853466813,1785872553.991703,0.009777624974958599,-5275.730812727327,2806.913354404411,-5275.730812727327,False,-5283.308789008772,2813.913351734123,-5283.308789008772,False,-1.007895259536034,-1.0093429843427126,-0.0014477248066786519,0.11992658753958253,119.92658753958253,2810.6308679563963,4.279424334127267
862,8.913729811960366,1785872554.002024,0.010284792049787939,-5277.171980927346,2806.913354404411,-5277.171980927346,False,-5274.697460036067,2813.913351734123,-5274.697460036067,False,-1.0081705856753982,-1.0076978439900328,0.0004727416853653743,-0.08164516689461053,-81.64516689461053,2810.4292962019617,-2.9134016162792795
863,8.924411186948419,1785872554.0130858,0.011002208106219769,-5275.5618027325245,2806.913354404411,-5275.5618027325245,False,-5276.120807225602,2813.913351734123,-5276.120807225602,False,-1.0078629712372895,-1.0079697655371946,-0.0001067942999051219,-0.020817193174335606,-20.817193174335607,2810.490124175682,-0.7428344695380962
864,8.935356353933457,1785872554.0238569,0.010692292009480298,-5269.242001100346,2806.913354404411,-5269.242001100346,False,-5276.477980866216,2813.913351734123,-5276.477980866216,False,-1.006655612800632,-1.0080380013194936,-0.0013823885188615215,0.11306890467030264,113.06890467030264,2810.624010273527,4.03471683807817
865,8.946478520403616,1785872554.035359,0.011459209024906158,-5271.712090044931,2806.913354404411,-5271.712090044931,False,-5274.887772411896,2813.913351734123,-5274.887772411896,False,-1.0071275077903978,-1.0077342019749713,-0.0006066941845734863,0.03165219236896757,31.65219236896757,2810.5425935612257,1.1294673268972155
866,8.957510728912894,1785872554.045962,0.01053370803128928,-5274.601230247272,2806.913354404411,-5274.601230247272,False,-5269.564769080295,2813.913351734123,-5269.564769080295,False,-1.0076794598928533,-1.0067172755974025,0.0009621842954508075,-0.13301695912242814,-133.01695912242815,2810.377924409734,-4.746537222467461
867,8.968398312455975,1785872554.057075,0.010999124962836504,-5275.275173457225,2806.913354404411,-5275.275173457225,False,-5272.691389797353,2813.913351734123,-5272.691389797353,False,-1.007808212513224,-1.0073145968616881,0.0004936156515358281,-0.08383609394301743,-83.83609394301743,2810.4271052749136,-2.9915819991085293
868,8.97896681248676,1785872554.067117,0.009994124993681908,-5274.52396919033,2806.913354404411,-5274.52396919033,False,-5278.257211847052,2813.913351734123,-5278.257211847052,False,-1.0076646996528407,-1.008377912231339,-0.0007132125784983234,0.04283234033400152,42.832340334001515,2810.5537737091904,1.528416369326346
869,8.989067790971603,1785872554.077281,0.010124500025995076,-5276.966465446098,2806.913354404411,-5276.966465446098,False,-5279.792609346823,2813.913351734123,-5279.792609346823,False,-1.008131323232589,-1.0086712402870066,-0.0005399170544175824,0.02464327899434284,24.64327899434284,2810.535584647851,0.8793633669120339
870,8.999830624437891,1785872554.088639,0.01131516695022583,-5274.403866491428,2806.913354404411,-5274.403866491428,False,-5277.285267597885,2813.913351734123,-5277.285267597885,False,-1.00764175478602,-1.0081922283827798,-0.0005504735967598595,0.025751291432730573,25.75129143273057,2810.536692660289,0.9189013500117961
871,9.011352624977008,1785872554.100331,0.011655749985948205,-5272.236487147356,2806.913354404411,-5272.236487147356,False,-5276.950470703304,2813.913351734123,-5276.950470703304,False,-1.007227690565526,-1.0081282675373664,-0.0009005769718404277,0.062498067198243204,62.498067198243206,2810.5734394360547,2.230162260856523
872,9.022524707892444,1785872554.111022,0.01062008400913328,-5276.4387077054735,2806.913354404411,-5276.4387077054735,False,-5281.413557172113,2813.913351734123,-5281.413557172113,False,-1.0080304984286252,-1.008980912195422,-0.0009504137667968315,0.06772892659430976,67.72892659430977,2810.5786702954506,2.416818676645367
873,9.03318833297817,1785872554.1215732,0.010462415986694396,-5272.137671546901,2806.913354404411,-5272.137671546901,False,-5272.097565485834,2813.913351734123,-5272.097565485834,False,-1.0072088124652587,-1.0072011504540108,7.662011247910883e-06,-0.03283050324288421,-32.83050324288421,2810.4781108656134,-1.1715138182587856
874,9.043232811964117,1785872554.1311529,0.00953854201361537,-5272.34107039154,2806.913354404411,-5272.34107039154,False,-5272.018601950056,2813.913351734123,-5272.018601950056,False,-1.0072476705379283,-1.0071860649661017,6.160557182655069e-05,-0.03849240788496444,-38.49240788496444,2810.4724489609716,-1.3735515231574522
875,9.052958603948355,1785872554.141089,0.009839792037382722,-5280.436507014701,2806.913354404411,-5280.436507014701,False,-5273.682169819972,2813.913351734123,-5273.682169819972,False,-1.0087942528951395,-1.0075038791665458,0.0012903737285936412,-0.16746365220425033,-167.46365220425034,2810.343477716652,-5.975722673574448
876,9.063513499917462,1785872554.152151,0.01096250000409782,-5277.033569703823,2806.913354404411,-5277.033569703823,False,-5275.837145826329,2813.913351734123,-5275.837145826329,False,-1.0081441430798588,-1.0079155738072165,0.0002285692726422539,-0.05601688240179213,-56.01688240179213,2810.4549244864547,-1.9988896089706012
877,9.074591978394892,1785872554.163293,0.01109762501437217,-5275.831639514626,2806.913354404411,-5275.831639514626,False,-5277.694385182016,2813.913351734123,-5277.694385182016,False,-1.007914521860925,-1.0082703877294705,-0.00035586586854563507,0.005325305681298593,5.325305681298593,2810.5162666745377,0.19002660866752044
878,9.085010478971526,1785872554.1729941,0.009656707989051938,-5276.110078858086,2806.913354404411,-5276.110078858086,False,-5270.46053733533,2813.913351734123,-5270.46053733533,False,-1.0079677159499154,-1.0068884065003882,0.001079309449527166,-0.1453103903764245,-145.3103903764245,2810.36563097848,-5.18521233144535
879,9.094897332950495,1785872554.18304,0.009985584067180753,-5274.062444600667,2806.913354404411,-5274.062444600667,False,-5278.769673258551,2813.913351734123,-5278.769673258551,False,-1.0075765282766669,-1.008475814767628,-0.0008992864909611598,0.06236261859969934,62.36261859969934,2810.5733039874563,2.2253289537431966
880,9.104808374948334,1785872554.192843,0.009768250049091876,-5276.57911330501,2806.913354404411,-5276.57911330501,False,-5276.0338172815345,2813.913351734123,-5276.0338172815345,False,-1.0080573220371845,-1.0079531466543583,0.0001041753828261438,-0.042960526190942816,-42.960526190942815,2810.4679808426654,-1.5329905149494296
881,9.114823165931739,1785872554.2030668,0.010188000043854117,-5269.806164990678,2806.913354404411,-5269.806164990678,False,-5267.64919308005,2813.913351734123,-5267.64919308005,False,-1.0067633927710002,-1.0063513168253457,0.0004120759456545109,-0.07527770376092598,-75.27770376092597,2810.4356636650955,-2.686186974055309
